	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
ADPRHL1	1.013864633003696	1.207169736841629	1.2200805805136188	1.4236037771823176	0.9281733410737596	0.8026214640058202	0.8859360060392194	1.1083390746049644	1.0761171835831451	0.9402189180298492	0.9843194558662764	0.43328014301879736	0.5185763426488026	0.8883823709074234	0.8409293801422515	0.9373114906529629	1.043665672497713	0.5555422570801194	1.035045443728658	1.1516202697382139	1.2007571409698796	0.7677013549984055	0.6748313380320949	0.9997444569966794	0.6395999662717822	0.7834131989701789	0.9225378086553788	0.15624863893812813	0.40415958076091485	0.2623604440490641	0.27444283311059103	-0.03172016751670337	0.4558168055479479	0.37264732507854625	0.19984437711089797	0.32597467805336566	0.40188488422598323	0.2325681519860423	0.43141475335916235	0.2701817407872633	0.3870692874548822
AFAP1	0.8942438526935206	1.0145814349151414	0.9908516517791193	1.1066185630833814	0.7926216086039299	0.8852500985960456	0.5728852016630004	1.0525963968786853	0.8850883586100284	0.8081900931330086	1.1658310665268634	0.4578981803538156	0.7149601325678909	0.8952501786690226	0.9907161945408292	0.6850139741567851	0.9191679845387895	1.1125685728189931	1.0986826895819495	1.0477330776741272	1.061272230816145	0.7132729823387476	1.0362763268520818	1.007083270250869	0.8459240318708479	0.4888370179291024	1.0382338861203473	0.012654787033333115	0.2959934217257465	0.09236732826705385	0.11383325703628877	0.19530775324268657	0.2530742001236832	0.2778173853595942	-0.07024605367475356	0.27372586915081243	0.27691012512552815	0.38685692412044803	1.0237475431852157	0.1119666765101579	0.47573708993661334
AFF1	0.9903225389036618	1.1225429208363604	1.1374740429676014	1.0045764131621557	0.9271201787807436	0.6877606889515903	0.7701061390030635	0.9037962708228812	1.1134500439737869	1.011571872312274	1.2175807591924286	0.43188455379965207	0.786887557353906	1.0510913234010517	0.6797053589450418	0.8580658155749552	1.1296058711504935	0.6927773590890792	1.1272236926421764	1.1944624916196906	1.0467389220663073	0.42965163459636746	0.9364677049967725	0.7309882603401728	0.5249930274416612	0.7846715109416249	0.8225867489780545	0.325237093074904	0.034028035654296795	0.2753717657054806	0.20440740255807754	0.09480746298908893	0.19518603290247616	0.3331374529856188	0.1264091622133483	0.4915293508347981	0.14307454767836525	0.03228416780871801	0.8520378163028468	0.01021793173412866	0.09970342777555175
AGBL4	1.1162074509472117	0.9128122111621395	1.2484594240477798	0.7528250528205904	0.8338890532083394	0.8058294979016087	0.8800634291100284	1.1926095524705782	0.9478964576876494	0.4845995244951251	1.1356893784932758	0.7532798838138837	0.7859357510706035	0.5949195661097886	0.8872226210300642	0.7435254937341009	1.005207539180086	0.2824765757957851	0.9075246226397933	0.9375888562429828	0.8881116088805918	1.143724726041458	0.947702073281947	0.9954079986882209	0.6614962250627794	1.0113301726922086	1.020534915913325	0.11469835739879508	0.39745162489614516	0.4173244599573438	0.32320937650655257	0.2905651533034749	0.35381161291476615	0.2685286629685377	0.22431405258497306	0.23494269722292005	0.6092600498884051	0.2755778304633406	0.6047587914375367	0.33196142743810586	0.3221103204229676
AGPAT3	0.9001195969884219	0.8740798657301974	1.1308231921188505	1.0602070284792409	1.0310755363006971	0.9849008734018203	0.9665262423191723	1.083782243339717	0.9880729522183205	1.0917867822432092	1.1418057082564013	0.6064142616261305	0.5270056787680946	0.8772146540948982	1.013987425805118	0.7126934835017096	1.1120369318182663	1.0275080830785837	1.0325499433949088	0.984175143839884	0.9492186918572361	0.9499860146154098	1.022433235054899	1.017101656613058	0.5611771189320995	0.9321745649714708	0.7019241922552162	0.03233301508886344	0.28298269918737207	0.3708098405804128	0.38533112497715427	0.686002603585147	0.45860877509324594	0.08009873726450278	0.385899087243017	0.5654879907766186	0.762528347669484	0.22156532507425508	-0.3693057083441982	0.17571145567739377	0.2808279803891853
AHDC1	1.0927992730772136	0.8801760735759689	0.9746490234018217	0.9663562440669327	0.9721620778926954	0.7786903611469786	0.9077055460797836	0.9824661107029171	0.8886684114547458	0.758149688056557	1.0514453257279945	0.8882978405008783	0.920488238160361	0.9736236041152342	1.1308885009153768	0.8341671585183716	0.960821079091382	0.9825595352167267	1.0403755843854854	0.7909945085319636	0.9616938970074518	0.8176456277098176	1.1251574415457881	0.9970554547308681	0.590907893710102	1.0697515024395488	1.0916704332414207	0.07534115623148985	0.04541985299192186	0.6681659117083165	0.23616583192908935	0.05800399264424927	0.20105578391358714	-0.016605447742680024	0.0066993333413885026	0.2542700912948206	0.29751448797390045	0.13399433499237068	0.8135631923825879	0.3416926386252732	0.4073709855957679
AIM2	0.9414392323702777	0.950905593514503	1.116897921980638	1.1731323338389443	1.129792441900403	0.7206802162991821	0.5616100468457231	0.8212783648301601	0.8518278023809434	0.7220885031236696	1.2292276581112027	0.25604322571753335	0.6383141488498145	0.788383850540803	0.8167713266641398	0.8063053360345775	0.8247967804421138	1.2099927455278854	1.072538588080474	1.1558294378825424	1.1387881066383199	1.0662104031043305	0.404580962701764	0.8858206082850208	0.5383105747334385	0.64694838599003	0.8908209570979594	0.3391373516389036	0.26584920072294316	0.18030913454736108	0.02139526351793597	0.21366413881584956	0.352337463995928	0.5346442659904211	0.22376710083952567	0.10040061466154504	0.33673583936181806	0.1284010470562249	0.16007599336086864	0.11167091177790778	0.21852960268922517
AJAP1	0.7523008118772481	0.6591929831575425	0.5999025467111261	1.044201943880256	1.0828758914488283	0.7943266966199203	0.5240946511282225	0.8736768179816379	0.868827066808096	0.8639621197626646	1.2649922923428254	0.2811564327877738	0.27014260092422115	0.8840794129087136	0.8692847573972655	0.6603097663394404	0.962428421158145	1.525097083033935	0.9954436074780686	1.0166686116436927	0.8738203849503912	1.0005435235276527	0.6255150753799614	0.8894621536187011	0.5204805284630032	0.9736640673904825	0.6894214280160573	0.18080901853472664	0.11787043881438164	0.17631353529987792	0.19098072693069512	0.11272606916941741	0.1435285550988874	0.21717342038005327	0.15520079914299445	0.18727883109500554	0.21606911142134866	0.19957161104197052	0.15814494262069867	0.08641770565044782	0.22646013934146358
AKAP13	1.1006312005345178	0.9455817205275523	0.9730446292345354	1.2242338385469778	0.9697661125530299	0.5461306222996256	0.9156127701594243	1.1441945264833524	1.0046526009878887	0.8266674845865196	1.0602288613254405	0.4502309289437263	0.48872340659939706	0.91405052236518	0.9984510009164542	0.9968847248782389	0.8712101477314127	0.7178501606370764	0.8595035968400351	1.022976608901846	1.0996447546726278	1.0014629426292772	0.5789404324895637	0.9773517698618646	0.7818990028237114	0.24024354679088167	0.9180673924710547	0.09537201756598535	0.17542886433866234	0.17903319487077995	0.29788771801882796	0.117282110436426	0.31109443435618767	0.42209009047194224	0.17676434569288046	-0.15283368469696035	0.40119914332621676	0.15510661045945984	0.7011234699354663	0.21873841091731094	0.08418321450267152
ALDH1A3	0.88276189655246	0.928485869927992	0.7617371006555363	0.9676092914557345	0.9112730570632945	0.7417292798944195	0.7579628995507115	0.7365006942639274	0.9772982603777397	0.7511394599298522	0.9748679953022449	0.6947148508140997	0.7999452728411736	0.89172789366607	0.6542918159917503	0.7381955650613596	0.87604372939891	0.9877053754564619	0.912780635241127	0.986917376797231	0.9794308798947567	0.8898958979150022	0.7456452245633973	0.746861989541069	0.4681514600848933	0.588580933012375	0.7133662334450032	0.37326465520504937	0.21546058965909454	0.5438092374943025	0.3126934894193154	0.34205128901670767	0.2300332614158921	0.3313709910890066	0.12473531211780586	0.599982689755371	0.37102415131684474	0.25302343047175735	0.92138555256974	0.23450232450992914	0.2716805465501996
ALKBH5	1.0511211434507648	0.7337001373003553	0.7893949131414639	1.171855212121005	0.6144570259242723	0.47476490631609414	0.9614632860985015	1.2123974319581827	0.8931077703520689	1.008197441660641	0.5949394527645242	0.6951509571055623	0.5377640505417736	0.631232774902553	0.9362095770739516	0.8929858655843925	0.70641123851036	1.1621036571798915	0.7632019175510543	0.8059830527484717	0.9661593056912978	0.9072693852275653	0.836815454531096	1.0140749044086466	0.6246470247925213	1.1392173800672678	0.9183904059316612	0.3081289403959184	0.3321293031141548	0.4848478769306874	0.19343556289142105	0.3013225219945679	0.4176985985295003	0.5703663442564593	0.1211989299313716	0.20019693851420683	0.3539043872766703	0.15040607255714367	0.5131917685067098	0.19822993277136014	0.2546958079225843
AMDHD2	0.8830214241903902	0.9911374914617119	1.1426653192826253	1.275424404686952	0.9177862612674343	0.59042532752468	0.5610403225436063	1.1184963051715853	1.0468084689681434	0.984806406941102	0.974684912435134	0.5401247734101551	0.7174781961334502	0.844320828872108	0.9554645522234924	0.6286285592798744	0.9997373714139415	0.7232538426762343	0.9609264671514652	1.0975424723457379	0.9695029875625716	1.198122167662091	0.8102158988318027	0.5912477780350698	0.44226776238697374	1.0364832273534867	0.6576712820958752	0.25618825330176787	0.37181084422551125	0.28080012537994126	0.3011946269711099	0.3146961173024194	0.2680257007661	0.18098577947345307	0.16641104800274698	0.275148089742268	0.2938337760126388	0.15219352284838794	0.6517528828017802	0.2085078610499287	0.20771201446137377
ANO1	0.9569291274868235	0.7346459466684658	0.9665738417974175	0.9733086211168072	0.7627722188172243	0.30437107002124586	1.0033077436006188	1.0239430468881694	0.6937221882560975	0.9797763446500536	0.6431971796732285	0.9519999480170691	0.8482743994813258	0.7935508847091717	0.9615510306228852	0.6893627998766179	0.894311789659465	1.04533475595704	0.8021853280619815	0.8751302645502501	0.9329870897201558	0.9041448485771291	1.0173568241073059	0.9831771433129544	0.8021552707710711	1.0046566456200234	0.8703422894759225	0.29399330379565014	0.15399855214854585	0.6834756794087931	0.3674461868763501	0.2566837724355948	0.2714036278804344	0.21077807211475186	0.24009063417669618	-0.04426301476605787	0.4412785702847273	0.28696854730280386	0.5800630294338187	0.2817454983485399	0.36274470760320243
AP3D1	1.1188182984598787	0.9804188594223469	0.8348922787501767	1.149259200898351	0.871857307071831	0.7371662928378	0.6726806347147938	1.1118225833351714	0.9088825555899875	0.8301828966264431	0.7045383393439391	0.7494198821462708	0.5734995986491018	0.8076206675992248	0.8030980494632902	0.8348971614688119	0.7553316337339435	1.1361393359253364	0.9579848017593049	0.9315216874357115	1.0157412598164473	1.0185097612826546	0.9266918649189746	0.7670562618569243	0.6005506736750275	1.1102853407514957	0.8561695389898762	0.1711416108676529	0.506063150897504	0.38119413209157127	0.352541525353272	0.2687398323090733	0.592803019880487	0.5477815058106095	0.23615134745751387	0.3382184771298795	0.3928821398247879	0.4732964468157572	0.7083635425014663	0.29518545022422327	0.5112030260475819
ARAP1	0.9663388363269109	1.037153659803561	1.2534761293203536	0.944486689199739	0.8402104135012936	0.8356287226609587	0.6672134618128839	0.7329897544052573	1.0776922505104078	0.8942689793074012	0.9495441763926838	0.4070965331639891	0.7824398387207727	0.5707069643353829	0.7916955537130338	0.546840202278555	1.0837325978254526	1.0481541246375086	0.8678706057254834	1.1039162400424793	1.225039567834532	0.8659278289102244	0.3330634041320264	0.6555360958757009	0.6890363001085733	0.6848029576710609	0.7873712769534995	0.5117080767127817	0.25890576502837237	0.2716281761740227	0.2439631574358181	0.1280484776597015	0.33031928609131955	0.29454642330268377	0.4286346770822713	0.2475270833642922	0.17372338862173864	0.3741999929303852	0.17602052949496905	0.13199852470937667	0.3375394712598587
ARGLU1	0.9274092532272132	1.092630162300451	1.196559019194632	1.0919853325534707	1.1158188455764442	0.7964122174060032	0.7335041385475205	0.9692572032674527	1.1233957290801402	0.9116385236216821	1.1164719483832368	0.7421751090907507	0.8663071799763131	1.0922406586058928	0.8464652340947868	0.8766826687942071	1.1306940750721028	0.2494792283975289	1.0440559801737221	1.1601250666768266	1.0209920961724668	0.548310187414194	0.7359773480071623	0.7761304930818292	0.6879386706588838	0.8493551110202731	0.8698123447914747	0.36233548719494857	0.12495092148938314	0.5105126872649961	0.29850933315649875	0.19259306623391415	0.06968654700231025	-0.06834794872633987	0.19461577911673889	0.4211462243253976	0.16696232307570935	0.10241169015573126	0.9038350520628062	0.104487323826018	0.14020349629615136
ARHGAP22	0.9523653081210748	0.8239218633966001	1.1414585631401917	1.2049522647622304	1.050848608605173	0.7073154569221849	0.9610539515235366	1.0553338167942714	1.0425656839775137	0.8336758402415676	1.4268070964075714	0.40810043377433725	0.5492828475981419	0.9824678399230098	0.9208200300628642	0.70426313079082	1.0596697753706517	1.5221745967870794	0.9555878988968336	1.0688357602068934	0.8218834053240447	0.9792126544042434	0.6191436749397599	0.8741838148704206	0.5148658011296994	0.8352330969765662	0.8599737935537823	0.18136496824183457	0.28981882906062006	0.25387154518361954	0.210469071600069	-0.07083771353439205	0.3942378037976466	0.4653882678790444	0.3086410065128067	0.19222030429789405	0.4866348937815057	0.12369414590679062	0.45925745404626905	0.3084201342411119	0.1873911357944278
ARHGEF10L	0.7145672046045426	0.9602551452848909	0.8015525136667261	1.1981503540299765	1.1519105899608948	0.8776267188067188	0.5943368986464754	1.1990934827569573	0.7870011770717469	0.8414185998438233	0.9585488498167496	0.5344740994698525	0.677118539933254	0.6249507873490248	0.8200342316612277	0.7406614018182989	0.8909735602365061	0.6653532707213377	1.1405229792620328	0.7976907445913606	0.9905692911645307	0.7048658289909111	0.9794328713473306	1.1391664322089834	0.5703138632856812	1.1624178696531913	0.8006070590982481	0.28018752277557624	0.330024782179942	0.33023090988260206	0.23544938012291083	0.22547646251452014	0.22071924446285984	0.20825622280188294	0.18618078896452994	0.0915699178246715	0.1809345627381529	0.24466378267313493	0.7322694749674057	0.2066865705216827	0.2718048992906703
ARHGEF16	0.8949001713153231	0.8594797189859	1.1024908241247333	1.0904582859121041	0.9561145216321134	0.4155957104358894	0.940815891180312	1.0187411856033002	0.7819061000159282	1.0649146760928931	1.0684396613251357	0.9472923313581258	0.8466166281076397	0.8333203030010901	0.8935548256461288	0.8286740716702448	0.822680624056094	1.1165062132958528	0.8666277096298436	0.8135860723674297	0.9116114895443426	0.65881595023242	0.730460096590865	1.0101756435854483	0.62944955341437	0.7996971367102681	0.9058455086061845	0.25262893138587117	0.2075856659426174	0.7032306893341151	0.16541828263481806	0.3791965528031822	0.32118806095116437	0.14343856682137446	0.1555979326707826	0.11153225016234636	0.6726985258016027	0.19202365302387703	0.8788682601317026	0.3083979240232635	0.48198268289458124
ARL10	1.1435329832384946	1.1334935900335124	1.184759212338668	1.2625104729230787	1.0495821394695999	0.7413943192056571	0.5146239943673829	1.2318449327743477	1.0313660317634463	0.9286126007343696	0.5917373033889008	0.6683665066653841	0.5776553252427781	1.0097573694829265	1.1229812162975956	0.9016644714117619	0.9863451510649615	1.0640811542128903	0.9493032739199045	0.9717177195646163	0.8159809331731478	0.7781866736915855	1.0590894295772824	0.7323825779203714	0.8124284933789832	1.228466999909943	1.0841074931849501	0.10310232476153725	0.28209366939399283	0.2971422697138857	0.17761106223031886	0.20662434915338168	0.6331348607862339	0.37583249836844335	0.15564003583335762	0.23382009395555725	0.28044523052744497	0.3947815987522403	0.7063273264952055	0.42301993504733515	0.2557911203525185
ASAP1	1.0378144275569254	0.9434913805383673	1.066221807185077	1.2471865238239492	0.8194276862432477	0.41536376422018795	1.01229244151813	1.1415852639587611	0.887133541310634	0.8723468898190125	0.8490540273085254	0.48289953164518407	0.3831236211235627	0.6975717783169966	0.9857965665592001	1.0182689798771536	0.8597101095492099	0.656893093478585	0.8781259070449376	0.9758452202131491	1.0144136599829867	1.0542992121233725	0.8367409622290771	1.026232617413127	0.7928937092138901	0.6964896795168474	1.0759719745992697	0.23767186302278298	0.5579261661162869	0.2139934075595662	0.46328732913802284	0.2833251541762476	0.2897348368718944	0.13036027742023215	0.1033733429776289	0.05171486070817877	0.6433516176485448	0.28134963802870727	0.3852582515172098	0.38829879673734835	0.33378509771832077
ASAP2	0.9117581957181993	0.7273412373614421	0.8802756896874744	1.0893302204732986	0.8365024872333553	0.6639437422435228	0.766444553591672	0.9396940747470257	0.6232172017513866	1.0351335447535002	0.7396279447020708	0.6476210804151208	0.5990403683817105	0.7312598463312026	0.9846962471164153	0.6759000205617616	0.9884968457210364	0.8982814120192617	0.8271946274477	0.8515001087365563	0.9060973548507016	0.7702886996831482	0.9873353577892123	1.009274980574694	0.5693768840919535	0.9414698814247036	0.8823018113086736	0.3063387610907098	0.06262707924012512	0.31296462756384136	0.04287081442150731	0.4630508747954636	0.4338148872087193	0.259107356302656	-0.07366525221271902	0.29779281611322306	0.01768640523003362	0.26067506582941125	0.32738582660745985	0.21064266009300248	0.3079766119894214
ASPSCR1	0.9961329394461517	0.9760281355303484	0.7404017045141692	0.8925819089705116	0.9898054102984168	0.8431123890637371	0.9489541597886465	0.5542890873477897	1.0740631762339667	1.043513210082245	1.137113745643728	0.5289857852096235	0.6035190172900169	1.0983059017223464	0.7777830046970596	0.8762662505444402	0.7360977580922103	0.7367926774011464	1.0554954960402918	0.817527835874751	1.0459642448456106	0.7543801605129724	0.6578645879038427	0.9521637670448062	0.714850758967269	0.48204303341635246	0.7021312731183074	0.37529184299407903	0.3125194271566043	0.34972045408885943	0.3150714397201537	0.2795565252274763	0.2157545075255476	0.26061947071871083	0.17663273415482061	0.48723038071599567	0.18425253134662967	0.2474838386288063	0.8953333991516026	0.20711393628310404	0.21611877100105836
ATF5	0.9186321728825112	0.8162983515143173	0.9566818834959362	1.252851808861601	1.0235536939693324	0.7798143801247954	0.6239035535033266	1.071045164755096	0.8367940223050784	0.5847154888970296	0.8603977832112085	0.5407432312577688	0.5538050667602478	0.6668445318591576	0.5331648633838747	0.9473400719005002	0.9091292010588709	0.64945859567589	1.0198793503990822	0.9338426287063671	1.0209926715673916	0.9354708586310031	0.9422264322785884	0.6837690966408195	0.596332729428779	1.1468304879861608	1.0725080318605422	0.25770092107956427	0.2880688435365971	0.23607219521499928	0.29345766150734787	0.3186074277318872	0.23062728179066738	0.27753404426548545	0.3103692530733607	0.10713451114148387	0.16153449334241443	0.2935782575964804	0.4567001821840304	0.2785826820768965	0.39016074184113725
ATG16L1	0.8285179296950353	0.8625186716472761	1.1180695546026387	1.264994717951745	0.8249125498821952	0.6753032701701569	1.0397927646136775	1.0786916100054897	1.034991219714386	0.7446555183539978	0.9919836237587516	0.6190523802115231	0.5703362222486987	0.5953834020695035	0.9708478562828304	0.7582454733458803	0.9126853182835237	1.134389530837261	0.81476282266431	0.9600580989591396	0.9181073705236455	0.6433355339868148	0.7569163424006806	1.0231213786095035	0.6008677161006273	0.9635167942135183	0.8076998028816833	0.3547742936699767	0.4509687607677417	0.4915096289866532	0.4544617527714019	0.39447990413333	0.4442228540053872	0.43903190909118717	0.012337609013912676	0.352013141531736	0.5042115619933147	0.1485379150418118	0.5614654999578339	0.09572092114961483	0.2906277643846411
ATN1	0.7085519824500164	0.9896785573831219	0.9695232031374843	1.0792741457354609	0.9889280437740098	0.8105798979090624	0.9458158789537907	1.0435162361022288	0.9487850768036656	0.4739161805486578	1.1639057955740735	0.8151984099402525	0.6739669664927761	0.9009190826943914	0.9000725932666027	0.784308895325577	0.8907810964422698	0.8436656159421076	1.0023240199790533	0.9322378945520673	1.07676537242113	0.9485645918148133	0.9675924463527523	0.6450786773945647	0.7003668014815116	1.050308038405889	0.9966242668554721	0.36540773571139074	0.6259518207733965	0.5294900704740986	0.369242877546895	0.5290737429363244	0.38704552726442776	0.1570649848924024	0.37011141547356896	0.5005771389359555	0.43702169241406885	0.42034611008072753	0.8053643471139402	0.4559042862534697	0.5328492241277862
ATP2C2	1.1904877284325275	0.8565397580330041	0.7984416599159885	1.2840287130487307	0.6948250377621761	0.3246744718907919	1.2092000917117451	1.0953715574602443	0.7904094897864529	1.0014571197900646	0.8996324647017584	0.6485387758375425	0.5009306425120299	0.6969696261017737	1.0003265617359007	0.8638475898161289	0.7631335289929304	1.0512290158843791	0.6130579147396065	0.993416703747658	0.8575780920616365	1.1415169878729485	0.7915862683522363	1.0504623629850778	0.7661293993376115	1.1507762800363224	0.8747962091295347	0.08876845254882881	0.31917509899891505	0.4949788294007804	0.4188755635320942	-0.008534404318235711	0.40273874603884097	0.4494268877170853	0.06611432591953648	0.08720606905746975	0.5339796103061238	0.2316295440330952	0.45923692006116323	0.11870719220658255	0.30932817704462456
