,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
RERE,1.087960138473582,1.0388884512261098,1.0126196562979166,1.0807405032303277,1.0273614068654304,0.5785394568955525,0.9289337707484596,1.0082694809634891,1.0261802852267712,1.264185488309682,1.182770527025267,0.43681886776539297,0.7214184504600205,1.0435892408515772,1.002986906726397,0.800394100288577,1.179979871196782,1.0781527850063226,1.1335146899429338,0.9493442913894646,1.047456451221243,0.8320718324370726,0.9700210287279428,1.1248633653260365,0.5265884165680302,1.062286286910798,0.6416048217374414,-0.11343112682612165,-0.15827376154718542,0.12111222279846112,0.20229476266015967,-0.044476693629928565,0.0607656179817595,0.30313577884277443,0.22234992187445468,0.21763413799075648,0.2262005467432955,-0.2094989625445618,0.6867568958201473,-0.12932369772874486,-0.16977552143609942
HIST1H2BI,0.8228176274301271,0.9832650008215252,0.8863661280024229,0.889985668927797,0.8187588117530213,0.6177136813744903,0.7794729113191999,0.9747496091634718,0.8122592060053067,0.6416005757595646,0.736688899720082,0.6386693962732599,0.7991572462513505,0.9184993485301662,1.078902612820682,0.8650832273612237,0.9457040256975168,1.1135251434300053,0.598531671261804,0.9133035559114844,0.9054780824842958,1.1183156512511652,0.9597494012797636,0.7959048487245002,0.7809676909085248,0.7422009805386229,0.8381758974268825,0.3449458556342029,0.4079608955511173,0.31118708500628234,0.34937492829342365,0.26677363132749754,0.4595706193062638,0.26129294581017304,0.4225747596041524,0.13858298394631394,0.3069282215834085,0.5369859833348817,0.38208156713264185,0.34804439023856204,0.4351313232989588
PMEPA1,0.9366298042457448,0.9595648321404896,1.2167836374337244,1.030857395089294,0.9273584160444844,0.6034466331308136,1.03041449091731,0.9958612345632052,0.997465581136726,0.9792053369594518,1.0435927922558237,0.6940860479908953,0.7290677014613224,0.9967072007629496,0.8509687760951051,0.8487608189462492,0.9185405510127236,0.7351456142915095,1.0434549961305772,1.1361123967823792,0.7717226258139378,0.9175150652250524,0.7987111842643935,0.7556256470203834,0.5345356103138816,0.958661590245482,0.6831990671124456,0.22222420423776268,-0.24221730144802975,0.5424676670016748,0.052731625618757334,0.02708758275929624,0.174239295659528,-0.06665391720189895,-0.17575032034283744,0.3224136096591296,0.20102132715042176,-0.12169878684516112,0.6246821197380855,-0.22869689279978056,-0.2561796108984189
ZNRF2,1.0365860198288177,1.0291343031663884,0.9267734788640304,1.0003786936505168,0.9941220526490068,0.8924617562481787,0.8716899593752023,1.0124401872685838,0.9648553778787248,1.028846898753015,1.0669280067890743,0.13728769988628398,0.4654775307201229,1.0455262652256878,1.0722042530367897,0.5798660692000251,1.1978130560925389,1.0887214921533996,0.961701932174275,0.9580943716771226,1.1798124528666911,1.0664401125558491,0.9928034447365892,1.1461056427938652,0.413844073923806,0.9260920740342014,0.6328199950349593,0.06641857325398659,0.03644909070257985,-0.17333705451649184,-0.16688662374944796,0.0409427799115174,0.2086314136994798,0.3606514586537728,-0.00861342740526938,0.21665868363913576,-0.007464879899340194,-0.1914376700114904,0.2552342463782745,-0.22243658799205115,-0.06622249514695677
ZFYVE21,1.1745531163453882,0.9757882330453572,0.8641881080287586,1.3921882715246954,0.9551482062024392,0.5600786758865801,1.2306597710189997,1.1094725118773254,0.9707304717933324,0.6992625778682746,1.1279343787649927,0.5234445174019073,0.4575949809369298,0.9485505620053548,0.9630913371833228,0.8579042665370917,0.9280466701596392,1.0128671376437748,0.8691936649704155,1.0350940601532448,0.9902142164248364,1.1088645191355788,0.730097731578015,1.0276276900841763,0.7192222181467816,1.0000672752690245,0.9340028647088852,0.17971403264150365,0.2587594343438593,0.19713815859710013,0.32462108451621496,0.07219305437372991,0.002698445674314432,0.0705187669610925,0.13309644874752458,0.09275809159954472,0.4406334832345405,0.17765902871126427,0.3937121913912927,0.2979622756359299,0.2366989311000378
KDM6B,1.05242418927698,0.7514857857220356,1.0156692963940641,1.2044743696830431,0.6856227835830033,0.4687887966283464,0.9220647184250326,1.1010957683375784,0.7752520517138533,0.7985508041209317,0.7789520611237948,0.7636735738053351,0.606145158549467,0.781930193032597,1.0533463813055106,0.8765224009302934,0.8157739264374019,0.827362035076066,0.6476945496655788,0.7928400964523936,0.8394486348154739,1.0953243128773766,0.8621106717319673,1.1130073893725627,0.7025707717602097,1.0995301492778653,0.9093103601831958,0.18949576084176112,0.2902819276637123,0.41559921777495656,0.17167101251295902,0.128762427966171,0.28418450916683113,0.07022199588080014,-0.09484314502483526,0.2359274930326296,0.19761514794783208,0.28160741728128924,0.4681382795094655,0.19640488763480055,0.3205079589281201
SCG5,0.975765582065842,1.0206042448517525,1.0523898749905658,1.327126129155468,1.0446630201966518,0.7207707576136646,0.6875115546981465,1.1888747492047729,0.9998964655937324,0.8686062533374226,1.2357799170201922,0.4708096834466156,0.5342645046088002,0.9188611138332672,1.0099828883085284,0.9388999332662158,0.9756749894645214,1.261731208001536,0.9666003888360593,1.127260490856605,1.0727091218994953,0.9594760478632824,0.8034087608070677,0.7834493874659856,0.5321247492037802,1.0517576551009016,0.975799151662046,-0.15800018226541668,0.03180287974707041,0.17205289623540088,0.1501728190361693,0.13240841736416065,0.4111623852748878,0.4050714102333399,0.11856944497404355,0.02536342539032788,0.2422532272059004,0.20168602971210411,0.2974397622877729,0.3039130815417732,0.2660009269212724
E2F2,0.9995625415956793,0.8685519340668156,1.0553913992542898,0.973101479627005,0.8630087250792358,0.603854613117227,0.9174936137841744,0.9957592489489911,0.8824469643561378,0.9498167869949063,0.9327478859520032,0.7813259525657059,0.8850266053504796,0.9772489229232516,1.0138735401302768,0.6906746381983804,1.0438513678043626,0.7452478118188689,0.9919687436010104,0.9716994461871004,1.0476812617185058,0.4716770535294938,0.9376825561520468,1.006591248549907,0.6448230233178595,0.8507377216519596,0.7492973710299495,0.29968957148670583,-0.06993685931302229,0.5855052525618728,-0.01063269535305045,0.16746266638609786,0.15656644894428284,0.136649391458052,-0.09143169914020244,0.2571792479829511,-0.11431828824307155,0.13219785362382375,0.7264822421690537,-0.13925958310913167,0.16651188275585738
UBE2O,1.0337799512343342,0.9191554111406984,1.1088011535835258,1.171722098546919,0.8529196633752978,0.7608729914854315,1.0119739831047507,1.096787460956742,0.9326763705711372,1.0216636310776757,0.8563714130317646,0.4145991844717409,0.4962496561031582,0.8285221516971006,1.0557528716557716,0.8147824216205528,0.9717181719528228,0.9756416250157338,0.8668171672522069,1.0019327966661375,1.0432365201692502,1.0298646998946772,0.9289589214705128,1.0362999406293074,0.6092333196408388,1.014344072310604,0.896971765004202,0.33236085806631355,0.3960489471986319,0.2357912442730985,0.005074589320336109,0.24291475697572015,0.4151832637978892,0.4672658425598346,0.13447761562804314,0.226066413292072,0.35402735180027095,0.2858875046569711,0.39544915070581865,0.1256915218773491,0.4539044360886368
RAI1,0.948138074335251,0.9458464371593142,1.0042458418775664,1.1771102546526304,0.9741160813534404,0.7649250256256361,0.8068337941217902,1.1719518560117606,0.9833897525649422,0.7220043827171776,1.1311354249876389,0.6021973093561992,0.798381302372102,0.9229116314885516,1.0295661478314768,0.6317217017309615,0.96452542508726,0.6863362345854402,0.9980520770724244,1.0395283577227563,1.1004195292499188,0.8356380020242287,1.0807622008904023,0.9549354135162678,0.6422202458962158,0.8633944670760925,0.9258244827610204,-0.04395001036173651,0.1767676945645804,0.18926912988539654,0.2437197412563896,0.2195076806192433,0.2336184972811428,-0.010127371305040269,0.02100555873969201,0.4498814404867173,0.3964529345373746,0.192307142238469,0.7537073465175308,0.2586785838675616,0.32156679193289106
AATK,0.8935114179730211,0.8225363030655743,1.1168655132635557,0.9917137179989672,0.9795717333056972,0.6267675895032705,0.8065109028332206,0.7916279768926693,1.0843087826273656,0.9276151930842644,0.9623812659838292,0.7793677247371991,0.7790017850559514,0.9999678322352948,0.8105188439334015,0.6508174635632846,0.8802192159164325,1.000383730638243,0.9968487533173908,0.9686683218466096,0.9526218137891636,0.7070456335943425,0.762071612220397,0.9048307278350572,0.7360373904627651,0.7587536530409454,0.7019338274904676,0.2861891192081728,-0.3142291175704699,0.7708229801453299,0.11756517478398275,-0.18559866787509935,0.0012915004643536676,-0.21466488551344565,0.25405823629148216,0.33094736072578235,0.4814038319139096,-0.03013158086017298,0.005591556892695636,0.06204979161031176,0.10670779747610147
LHFP,0.9933817658816956,0.9409132566229886,1.0358993597545665,1.0390647528966686,0.9200263344281048,0.4526089331054046,0.9890512937959076,0.9419310995157572,0.995341468257862,0.8926036017495941,0.9789775240087141,0.43190854872490536,0.4766870857128184,0.9578109770448622,1.0656237201514127,0.975673119073606,0.7608606698969813,1.0326746500620456,0.8890808536841102,1.063610887613521,1.0459501307320274,0.7590587568230329,0.6040986721071221,0.9689782092289784,0.9295377978735374,0.8076334074756604,0.8885344136098228,0.4929107081101782,-0.3636086349699268,0.32103099587831285,-0.1401053286128655,-0.1815177423408174,0.22865947895194205,0.015821506703306062,0.08406174086053841,0.30450824339233784,0.33271016992211666,-0.06971441462143146,0.3496987210862267,-0.055391105268775886,-0.2086294088395864
SHPK,0.9175502148493716,0.8075559065980444,1.1068991658054017,0.9197660650288828,0.9095305460236264,0.8720572704738787,0.8892809806084294,0.9765934596884084,0.7870258467029956,0.8433197959489362,0.9319892162601028,0.8416340185038944,0.7022029669241459,0.7836576644920292,0.9942859722201476,0.8167874914529678,1.007123513163748,0.8458526779653939,0.9690358479016191,0.9324315993375452,0.9106615177540114,0.9567103920705337,1.1523358988622867,0.9980622486042056,0.6929949908230375,0.9194462226260054,0.954073519114652,-0.016753850896549242,0.15298016043136364,0.6216476504539852,0.06849005165867084,0.5508045256128424,0.20297619354050944,0.36231111092601853,-0.03879487103577084,0.2328744317946993,0.4212053957707465,-0.06851941631546321,0.7603243461380194,0.12307236625300975,0.33676475295842945
TRPV1,0.9175502148493716,0.8075559065980444,1.1068991658054017,0.9197660650288828,0.9095305460236264,0.8720572704738787,0.8892809806084294,0.9765934596884084,0.7870258467029956,0.8433197959489362,0.9319892162601028,0.8416340185038944,0.7022029669241459,0.7836576644920292,0.9942859722201476,0.8167874914529678,1.007123513163748,0.8458526779653939,0.9690358479016191,0.9324315993375452,0.9106615177540114,0.9567103920705337,1.1523358988622867,0.9980622486042056,0.6929949908230375,0.9194462226260054,0.954073519114652,-0.016753850896549242,0.15298016043136364,0.6216476504539852,0.06849005165867084,0.5508045256128424,0.20297619354050944,0.36231111092601853,-0.03879487103577084,0.2328744317946993,0.4212053957707465,-0.06851941631546321,0.7603243461380194,0.12307236625300975,0.33676475295842945
PBX2,0.9178879825446922,0.9303962685244636,1.0514819733028515,1.2408290092854064,0.9112113597611872,0.5868076384115177,0.9739232445827462,1.086484231952367,0.9097884964933441,0.8238182921368367,1.0312502326066595,0.3676865161888041,0.560586007940723,0.7682560977330315,0.9996326486285856,0.9101095377064397,0.973088188581276,0.9704182886522844,0.964556388793738,1.065191545091547,0.9465229605147476,1.0415948890053035,0.6577102544814513,0.922683843906793,0.6163646678991577,1.1309428909578827,0.9154386051198538,0.06344388157854275,0.3114083698763665,0.1789610563215973,0.1002490125342177,0.055592668969319366,0.2587149358308025,0.33221519873300176,-0.007952374857191025,0.0966002222404383,0.4986789470116206,0.11985947314117194,0.5194624206264349,0.2114461163001025,0.21948646460676316
UBE2I,1.0083228833741682,1.1083065559820655,1.115054072269455,1.2817829326060752,0.9537241037188408,0.594058221807054,1.116396754442583,1.0897079581362004,1.0607387018129435,0.6022449928862552,1.066199250025758,0.6120720269376316,0.5414858898114563,0.9799415511759886,1.0830133868269458,0.9082960517177608,0.965911529779035,0.974751069554908,0.8835284221670414,1.0850030866845557,1.1403996131407843,1.1222239543155963,0.8818718015139662,0.9729559618575864,0.6534416385579451,1.2120318993012782,1.0421365015598199,-0.002723360371378547,0.2834763798704305,0.3756992280277567,0.2571759592583711,0.07665701206874154,0.2106308438269293,0.18033987425377296,0.11854000711198374,0.05085605649710878,0.2804888938523096,0.15107447231650184,0.8077975381352229,0.054381340267422466,0.2280530176318094
C11orf92,1.047560163185111,0.9834034006833308,1.0062563318934141,1.4154179311882622,0.989525806152987,0.7518771333124759,0.8480958102779483,1.2622476559357625,0.8741980975126458,1.0195164147450446,1.0933602372238358,0.6408235007656564,0.5901619452409068,1.003546870531027,1.2133348192219664,0.9253590555999556,0.9718793491180916,0.6153412825505269,1.0018804856560628,1.0670209362324208,1.032434744275485,0.8899128114460924,0.9663106056245494,0.92518790899203,0.7494948481153987,0.9635163808001924,1.1114815316141602,0.18086888159580672,0.3912669112550629,0.23177230992923406,0.27836926848940635,0.3424715016303017,0.38838144423278975,0.5098374971840716,0.32864614906731915,0.2635378222233635,0.5959690522278225,0.321820800747443,0.4216996935754847,0.28953698957757545,0.313845476797023
C11orf93,1.047560163185111,0.9834034006833308,1.0062563318934141,1.4154179311882622,0.989525806152987,0.7518771333124759,0.8480958102779483,1.2622476559357625,0.8741980975126458,1.0195164147450446,1.0933602372238358,0.6408235007656564,0.5901619452409068,1.003546870531027,1.2133348192219664,0.9253590555999556,0.9718793491180916,0.6153412825505269,1.0018804856560628,1.0670209362324208,1.032434744275485,0.8899128114460924,0.9663106056245494,0.92518790899203,0.7494948481153987,0.9635163808001924,1.1114815316141602,0.18086888159580672,0.3912669112550629,0.23177230992923406,0.27836926848940635,0.3424715016303017,0.38838144423278975,0.5098374971840716,0.32864614906731915,0.2635378222233635,0.5959690522278225,0.321820800747443,0.4216996935754847,0.28953698957757545,0.313845476797023
MAD1L1,0.9416277756936212,0.8703328709344054,0.922198350069024,1.010501585044726,0.7972712618891529,0.5592803333716334,0.9184813081375998,0.8968415844751614,0.8270265434527722,1.1058541034211724,1.041396672538363,0.5344285905052545,0.4198923267820083,0.8137860171442226,0.9537768027434829,0.7189239621238113,0.8035019137709112,0.9213842016055658,0.9004042252118607,0.9100783964086474,0.9292533393671958,0.941343820228164,0.8730925722361849,1.0328333345150935,0.7679256411430908,0.709796076794275,0.7517161831325243,0.19990495658225396,0.06480303118106856,0.3211479102812204,-0.10076901814564054,0.2566656667429041,0.34301243555158223,0.2707425938054706,0.07009993142283544,-0.05134449668343749,0.6297095820554318,0.0015014145620975141,0.4909725017667863,0.15507015124384382,0.04995446017371069
POLR2A,0.9734451005880338,1.0582063617469526,1.0704526874737308,1.017405745016834,0.9173053858029708,0.89203393665316,0.9229694576589332,1.08333257828507,1.1027469619070018,0.9904880013626852,0.9527343453315408,0.6128032842929922,0.6053759520709256,0.7629328667302211,0.8074003632266695,0.7882725459660591,1.0334388405182473,0.985574460453046,1.0525793290805492,1.1259958763637936,1.0395395849247997,0.8594238543931247,1.090448976257946,1.0810234772307297,0.7201789201086299,1.024303806714414,1.0319046382980996,0.3851243607901616,0.3663474411148471,0.6400095437394953,0.010201012773634057,0.4012792957309141,0.18388946920133087,0.16751424855425334,0.27712783119165785,0.3258119470047252,0.13268376435171358,0.2863866538658595,0.7031555136442709,-0.07425808657572652,0.4697579342166538
PHF1,0.8597334654148394,1.0939194426172083,1.013537261860698,1.1534250297297517,0.9904057797971452,0.6385493176834185,1.1313556919398575,0.9954634639129338,1.242550259747544,0.9201308047801948,1.014554512428269,0.5928801748505208,0.8819599311760502,0.9407951736317308,1.0558097877031862,0.840195520461597,0.7301804327503092,0.8782255910784542,0.8106972946250917,1.0827358082429583,1.1543882037877111,0.8485630950901157,0.7773178038346931,0.9853909487644454,0.7028503688557155,1.0160880406158874,0.973818575707904,0.4547483630765381,0.5362896176994081,0.30815612832735084,0.2936748471783943,0.33808594592923136,0.4477449449262938,0.1073486216038777,0.08448344084236581,0.2661162335073364,0.3376880244434215,-0.1415482068354148,0.5970185583029384,0.2932065241989399,0.07298350990247471
CHPF2,0.9862268444813118,1.0648557322099703,1.0883417689024393,1.1585715203525675,1.011753389323684,0.7157485092313234,0.6449088194004631,1.0928734552260035,0.989046551661759,0.851892127919978,1.0040384680502994,0.7317810879212798,0.7786127226136621,0.9203494413134932,0.9565133042828068,0.6390872320873253,0.9454739158350742,0.9756740956212476,1.0540871789544632,1.1148591094826998,1.0629322474792682,0.9269127099347091,0.819451467668689,0.8587826065561917,0.5475996653050093,1.0135791080109406,0.9356746627512901,0.022299045059241518,0.15123295695706496,0.4275147182761616,0.18815365749148014,0.10926511139529003,0.255028073188313,0.18987681658518385,-0.03009137136890772,0.22500302548177187,0.25459151244484657,0.13633659556985478,0.9046894441086272,0.2670189679786801,0.3347650317696118
HIST2H2BA,1.0028928884141604,0.9591131234258248,0.8809633373477228,1.0831255807606055,0.71448392774103,0.7835879493886317,0.6899509333736125,1.305500631660154,0.9183970464322684,0.5242445593592318,1.1120900742775846,0.6288416362278348,0.6500546416605013,0.7947588153246861,0.8925285091921362,1.1189762938216437,1.0887983068540426,0.9680308522087702,0.7100153804387559,1.2038819238677207,1.023265276430969,1.164964146028467,1.041237996388828,0.90953847890181,0.6114660124030762,0.5113262044890592,1.0408573844233808,-0.05352005261269166,0.34872482953650064,0.19801020997535035,-0.04948626781450094,0.13103014138778135,0.0677236661898647,0.2572732672633976,0.20212765941050806,-0.002564535436577975,0.2362633346971894,0.2092951818971981,0.34240802041332985,0.26383600752869873,0.3911015179858156
ELF1,1.0619296198563692,0.9593177823762784,0.9346840079137828,1.0229613839388572,0.8104842830912931,0.853665258247984,0.9559704959458633,0.883880762847528,0.9602310011998249,1.0912907440035369,0.8484917228223695,0.3096739815628409,0.5945107052900666,0.9356338561321343,1.0902278330999056,0.6170166375509102,1.0742149625564177,0.9530494689589591,0.9797508272430868,1.004173027186945,1.0179309903159577,1.1117064533547782,1.105136412774791,0.8342639747139169,0.5289638280836844,0.8692914962336218,0.7625469443434484,0.2408075345722507,-0.3026600430269541,-0.2576829019857509,-0.16343032095186505,0.3158490799086563,0.14708004373940087,0.2794916300386021,-0.09801776831003296,-0.18841154144548256,-0.27345527225487604,0.08574448115999389,0.7358138830247193,-0.2511781049314743,0.13796610279915456
PINX1,0.914914190977187,1.093913250782229,0.9884787701629718,1.2378734771516493,0.8620267874139653,0.8320360801723536,0.8516010796405511,1.054265363682723,1.019771294239086,0.684860417557565,1.0591126760991991,0.5961623309115436,0.6268965020934343,0.8806423755790598,0.9998934480437848,0.7910588964582623,1.024412659292739,0.9694304509554644,0.8494585627208586,1.142500219750195,1.128592129296317,0.9066011045385388,0.9774189136184016,1.036853450280404,0.6171043391399658,0.7956597967808032,0.9225505500843294,0.2669234620246075,0.3908971309808147,0.2644847070361036,-0.07786715053592297,0.10762831046620658,0.30773546508259275,0.18190857183658227,-0.05042753320799132,0.12025813818279694,0.4665885243548158,0.1323613204437224,0.8023518781701342,0.2114463156702251,0.2349360920806696
VPS36,0.7587130920072402,0.7456141601398976,0.9938209775059371,1.084065850258015,0.8786409606612127,0.7385439683517879,1.037984369878413,0.9434958247425024,0.8916477516297014,0.9004504518680907,1.1115141049229198,0.5420126221330914,0.6618107148731864,0.7504976277791515,0.8999936406512381,0.6751756873639803,1.117481201443061,1.0141503744150286,1.0611110866111586,0.95331661702527,1.0048084552544732,0.7833958219473907,0.999719941671292,0.927075927239004,0.7465063695478138,0.9729406818424308,0.8939713893676995,0.4806266682297782,0.2505475993938786,0.2385614959880469,0.12673034660096238,0.2690218496140755,0.16444582269237706,-0.059996429324203675,0.17079446039932036,0.1309772633826416,0.5120707232830073,0.2196719628434387,0.7327222208551918,0.3378867894342141,0.3303351290056158
CPA1,1.0462484990562877,1.0339937911793409,1.0361113460220008,1.0396410047591047,0.7044024496265249,0.8389426395633026,0.7646897441276628,1.1721308046572159,0.9700943472951318,0.8714107152024639,0.953171793913154,0.3852511833912109,0.5539098344216344,0.9979874255561272,1.1026786605049708,0.7342772051479143,0.9868123495049104,0.7103074751411813,0.9990376005641992,1.0925367060108837,1.1637542454190886,0.90591604517531,0.9537053082704094,1.1121211804090625,0.5407096648299752,1.0563262778972655,0.9503423600592572,-0.014918300568066643,0.15642381300211872,0.18488851497574327,0.136016293298451,0.17075984966869706,0.3332421026403032,0.1725460187521981,0.04548084907454975,0.08946565529615969,0.489047523470203,0.27152546742670713,0.4522211084582746,0.3619121983259683,0.3816023764176609
