	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
20	-0.67894787	0.7545954	0.60872227	0.22316338	1.2998247	-1.3143817	-0.5976174	0.7657101	-0.01095495	0.46971682	-0.47117653	-1.0656623	0.9295992	-0.6607897	0.66347086	0.18262906	-0.3913075	-0.79676837	0.840618	-0.03276261	-0.21549718	-0.01600115	0.08281907	-0.27679688	-0.54862607	-0.54832953	0.14069991	-0.32620624	0.60784364	-0.027552672	0.048640985	-0.053279698	-0.33479276	-0.4385225	0.09104211	-0.19828565	0.5747434	0.015012825	-0.6147144	0.16382939	0.36180693	-0.013681205	0.8586103	0.6798069	0.91369045	0.06182315	0.36453238	-0.2080748	-1.0819238	-0.574904	0.7500602	-0.12820135	-0.79608274	-0.0017266911	-0.36457402	-0.5740904	-0.06460632	0.6286303	-0.50506365	-0.2293179	0.3418424	-0.16214603	0.0725859	-0.50577223	-0.9937717	-0.5503025	-0.6895374	-0.30940437	-1.8983896	-0.07953259	0.7393218	-0.37545782	1.1145416	0.56079316	0.59704703
21	-0.7045159	0.7508394	0.6067609	0.22241646	1.3134916	-1.3208804	-0.6043498	0.7720998	-0.010125523	0.47888336	-0.48413822	-1.0771443	0.92219555	-0.6637399	0.6638337	0.17964742	-0.41546774	-0.8046262	0.818613	-0.026313793	-0.2285334	-0.0016299589	0.08503158	-0.26684716	-0.5524668	-0.5475019	0.14698888	-0.3129343	0.6349635	-0.047655933	0.06730242	-0.04496559	-0.35294586	-0.4596624	0.093194775	-0.19414671	0.5725452	0.025016228	-0.6229443	0.1783133	0.3563436	-0.0077923946	0.8615359	0.68107265	0.9042337	0.0701869	0.36231595	-0.21768606	-1.0860682	-0.5881361	0.7545644	-0.10658592	-0.80359983	-0.010103371	-0.36314484	-0.5824159	-0.070500545	0.6233613	-0.49686414	-0.23501688	0.32233217	-0.15210876	0.08176899	-0.50660616	-0.98490196	-0.540163	-0.712978	-0.31139758	-1.9134943	-0.08496294	0.7443221	-0.36978218	1.1202891	0.5639278	0.59258974
22	-0.71997464	0.7771005	0.63615674	0.24372667	1.3789858	-1.3542538	-0.6156948	0.7775114	-0.0034446171	0.5118126	-0.4945796	-1.104973	0.9610347	-0.6982905	0.69599366	0.19115148	-0.4222371	-0.8198036	0.87064224	-0.030302424	-0.23646839	-0.008143813	0.063378654	-0.2791947	-0.59469426	-0.5833477	0.14923282	-0.33179966	0.6666279	-0.037870225	0.057529844	-0.037182216	-0.3483432	-0.46563673	0.07943353	-0.21830828	0.60833424	0.014964061	-0.6270974	0.17717499	0.33197466	0.003144768	0.9056682	0.7128292	0.9455117	0.082098916	0.37348136	-0.22883281	-1.1249762	-0.6105589	0.802635	-0.13739969	-0.8445763	-0.013159272	-0.36262038	-0.5857328	-0.0694497	0.65184486	-0.5158917	-0.22109929	0.35327923	-0.16369179	0.057211068	-0.554331	-1.039365	-0.5611178	-0.7207961	-0.29720023	-2.0150297	-0.08893135	0.754321	-0.41916382	1.1615525	0.5855906	0.61374396
23	-0.63606364	0.751624	0.5737408	0.21112758	1.2753279	-1.2499162	-0.56011885	0.72663283	0.0034582736	0.44988382	-0.45350203	-1.0393848	0.84351873	-0.6360878	0.6392094	0.16652678	-0.3915105	-0.7624321	0.791111	-0.03140349	-0.17564286	-0.020988472	0.1005325	-0.25426596	-0.53392106	-0.4960608	0.1486569	-0.3043378	0.582227	-0.044067577	0.07114678	-0.053625666	-0.3412764	-0.43781245	0.085465744	-0.20119745	0.546789	-0.0086108055	-0.59942013	0.13711864	0.36505976	-0.006982768	0.8498778	0.6647811	0.8709561	0.050663326	0.34502038	-0.18692632	-1.0161467	-0.5827469	0.7261859	-0.12045943	-0.7669268	0.0021756482	-0.3293683	-0.5467495	-0.072200455	0.605839	-0.4625974	-0.17225102	0.3185558	-0.15231723	0.06728334	-0.46374002	-0.9583526	-0.5467747	-0.65202534	-0.2732746	-1.8138607	-0.037942804	0.6801718	-0.35817552	1.0944822	0.52790433	0.567228
24	-0.675196	0.7509601	0.6065555	0.2263861	1.303908	-1.3265277	-0.60939026	0.77637386	-0.017245535	0.4701163	-0.478688	-1.0647976	0.94572943	-0.65773064	0.65791744	0.18817553	-0.39144576	-0.7936316	0.84996533	-0.031511445	-0.22756672	-0.021561593	0.08247919	-0.27833775	-0.5446716	-0.56168765	0.12714861	-0.3264071	0.6178431	-0.025102604	0.05273587	-0.061898157	-0.34486732	-0.438909	0.091623	-0.19084468	0.5688216	0.025512366	-0.619889	0.17712788	0.3652418	-0.016132252	0.857935	0.67485124	0.9177718	0.055222277	0.3709722	-0.20606193	-1.0978836	-0.5793169	0.74847627	-0.11640344	-0.81217265	-0.0067345663	-0.3752104	-0.58288	-0.055591308	0.63386583	-0.51468074	-0.24700719	0.34936136	-0.16236918	0.07567175	-0.50921714	-0.9922714	-0.5667722	-0.6984546	-0.31165683	-1.910842	-0.09090783	0.7472635	-0.38339496	1.1191831	0.56338954	0.59616953
25	-0.66350913	0.7418545	0.60341656	0.23105843	1.3125561	-1.2979332	-0.60168755	0.7680117	-0.019346014	0.47731572	-0.4596642	-1.0582546	0.94488037	-0.6826668	0.6734673	0.18756953	-0.3939256	-0.7903837	0.8308157	-0.03824836	-0.23639803	-0.0047283554	0.08070295	-0.27669695	-0.53976613	-0.5603555	0.11779381	-0.33920377	0.61773384	-0.024727736	0.054799806	-0.048683517	-0.35774234	-0.44779754	0.0854924	-0.2159671	0.5782292	0.017944057	-0.6091078	0.18252458	0.35794252	-0.00841672	0.8569992	0.6737079	0.8862788	0.06679578	0.33782098	-0.20337817	-1.0851704	-0.6047333	0.77075857	-0.12980627	-0.81988525	-0.02464335	-0.35894823	-0.5806174	-0.060674384	0.6071321	-0.5081025	-0.2294898	0.33780006	-0.17418069	0.08049634	-0.5153355	-0.98771405	-0.548119	-0.69814765	-0.2999886	-1.9058346	-0.06956719	0.73378867	-0.3845625	1.1036696	0.5595266	0.5828027
26	-0.7367059	0.77744913	0.6310249	0.24520156	1.3587945	-1.3972429	-0.6423172	0.7868563	-0.037558094	0.4785549	-0.51015556	-1.1159811	0.99323595	-0.7047653	0.68161756	0.21297508	-0.4354705	-0.84771436	0.8888133	-0.042272754	-0.26605868	-0.029192705	0.062579416	-0.2695048	-0.5973813	-0.59461635	0.13876863	-0.3443697	0.6690948	-0.028789185	0.05092757	-0.06670026	-0.38244867	-0.45560488	0.12393825	-0.17967121	0.5756825	-0.009463791	-0.67422634	0.21080285	0.36191872	-0.031881735	0.8593835	0.6812868	0.9470025	0.066795334	0.39591402	-0.23234905	-1.1875175	-0.5872237	0.7802865	-0.10773159	-0.86300206	-0.014520656	-0.40872058	-0.62370694	-0.050879057	0.6671938	-0.53130734	-0.27237535	0.34272742	-0.16048776	0.07477098	-0.55976063	-1.0341451	-0.58005506	-0.75821376	-0.337494	-2.0143225	-0.09417777	0.78081644	-0.39365226	1.1387023	0.58460146	0.639415
27	-0.7657283	0.79447395	0.66186565	0.25924417	1.3986667	-1.4535502	-0.66014755	0.83543134	-0.03977337	0.5021914	-0.5326258	-1.1585532	1.041985	-0.7212283	0.7232332	0.21831006	-0.4416169	-0.88962334	0.90871143	-0.048550222	-0.2762543	-0.021538824	0.071075186	-0.3073147	-0.6071041	-0.6244197	0.1450661	-0.3726143	0.69321567	-0.028938435	0.037346553	-0.06406604	-0.38330525	-0.4684923	0.11703304	-0.18017663	0.61172414	0.016188875	-0.68360966	0.20066848	0.3887849	-0.029965596	0.88678485	0.7077784	0.9853321	0.095661834	0.40359262	-0.23772492	-1.2180085	-0.604341	0.8124629	-0.10942053	-0.8822299	-0.012120113	-0.42300388	-0.6438686	-0.0560509	0.6846361	-0.54285896	-0.28111336	0.35016936	-0.18222405	0.09618303	-0.57673526	-1.0684836	-0.59004146	-0.78754425	-0.36850852	-2.0901036	-0.12259375	0.8219495	-0.41935068	1.1802831	0.6051714	0.6723763
28	-0.6106945	0.71713275	0.5760322	0.2069883	1.2266386	-1.2223037	-0.5368525	0.71654433	-0.01981889	0.4450565	-0.42577916	-1.0030563	0.88145316	-0.67215776	0.6256137	0.15994251	-0.3638669	-0.7307565	0.79177266	-0.019194653	-0.19439736	-0.019953188	0.08543106	-0.23235868	-0.5209112	-0.49062556	0.13130818	-0.31506386	0.57300544	-0.023967449	0.074182235	-0.05151646	-0.32307005	-0.4408272	0.07961389	-0.20459779	0.5333065	0.008708486	-0.5931567	0.17342499	0.3578178	-0.01277883	0.82453156	0.63764805	0.8494734	0.023788426	0.32339504	-0.19129802	-1.0268339	-0.5684643	0.7263791	-0.14474383	-0.76275074	-0.009134692	-0.34517992	-0.54007727	-0.04463098	0.60268635	-0.48468688	-0.21527629	0.35347244	-0.17254533	0.05559185	-0.4726043	-0.9550379	-0.5458076	-0.6425843	-0.28037533	-1.7836438	-0.038934354	0.6708029	-0.3434018	1.0471463	0.53935	0.53110296
29	-0.6265886	0.6951021	0.5676596	0.20269515	1.2123379	-1.2123954	-0.5510646	0.7141053	-0.012201483	0.45324722	-0.42945096	-0.98869663	0.86504453	-0.6359242	0.62025964	0.16473086	-0.37739706	-0.7348067	0.76194	-0.019370142	-0.2166261	-0.009170088	0.07724824	-0.23554872	-0.51746136	-0.50354946	0.1291691	-0.29217404	0.5783645	-0.037924122	0.059439775	-0.03106384	-0.32598734	-0.42785403	0.080281034	-0.19553883	0.5288131	0.016651612	-0.57885164	0.17608255	0.32724467	-0.0071244407	0.7934702	0.6291617	0.845276	0.052428517	0.32569164	-0.20146419	-1.0048528	-0.54402274	0.71396965	-0.11173311	-0.7547568	-0.012806163	-0.3352131	-0.5409642	-0.048434388	0.58430195	-0.46871722	-0.21763311	0.3241032	-0.14538461	0.057156373	-0.4762486	-0.9349566	-0.518553	-0.6556175	-0.2778743	-1.7726632	-0.052507177	0.68442833	-0.34511355	1.030651	0.52342725	0.53791994
30	-0.68199027	0.7398825	0.6009217	0.23000185	1.288339	-1.326822	-0.6077201	0.74944854	-0.02164745	0.45430315	-0.48237282	-1.0596582	0.91810846	-0.6382162	0.65629184	0.19189939	-0.40033975	-0.7940634	0.8488426	-0.042615652	-0.22317508	-0.028927535	0.06938868	-0.2791814	-0.5565113	-0.56073344	0.13503249	-0.330816	0.625428	-0.033763193	0.03872151	-0.07462957	-0.34488434	-0.4235141	0.0931696	-0.17567955	0.5659728	-0.0025622267	-0.62013006	0.17360441	0.36876154	-0.025125531	0.83018905	0.6571129	0.89405024	0.06292096	0.37055132	-0.20705147	-1.09136	-0.5763574	0.7331663	-0.11799002	-0.80716276	-0.003533158	-0.36846602	-0.5873733	-0.056136336	0.62486255	-0.497592	-0.23048237	0.32524133	-0.15607484	0.08306987	-0.51320314	-0.9756761	-0.5500138	-0.69820344	-0.3124593	-1.9022795	-0.09208084	0.7206801	-0.38758796	1.0933675	0.53776187	0.60257775
31	-0.72272193	0.77501947	0.6352529	0.22245279	1.3649118	-1.3677623	-0.6033381	0.7819622	-0.028175887	0.48826474	-0.49770746	-1.1042062	0.95423484	-0.71528137	0.6918893	0.2058783	-0.43392488	-0.8298877	0.8682897	-0.022170117	-0.25460705	-0.033322066	0.08046081	-0.2612117	-0.58683014	-0.56994283	0.14849462	-0.33943075	0.6536165	-0.030575685	0.059005465	-0.05490037	-0.38625285	-0.4753876	0.09642029	-0.1927812	0.5881938	0.00075235777	-0.65269864	0.17979987	0.35803002	-0.0068530124	0.88312256	0.7055889	0.9368037	0.07161437	0.36778545	-0.2162066	-1.1223754	-0.6120271	0.79043674	-0.13725579	-0.8506499	-0.010946963	-0.39087728	-0.59172106	-0.070089266	0.6755806	-0.5139364	-0.24536273	0.34509358	-0.16710348	0.06451032	-0.5416526	-1.0295233	-0.5817523	-0.7325684	-0.31110787	-1.9912288	-0.061766125	0.7548983	-0.3893509	1.1513247	0.57579625	0.6281214
32	-0.7156418	0.7435699	0.6051368	0.24606156	1.3265307	-1.3441104	-0.60740244	0.76697546	-0.033256542	0.46487933	-0.5010538	-1.0676405	0.9555889	-0.67436534	0.67342097	0.19986415	-0.40185592	-0.80086696	0.84444314	-0.05031486	-0.2610962	-0.003946783	0.059888735	-0.2806553	-0.55979735	-0.57849675	0.12335901	-0.3272504	0.6434024	-0.03154347	0.05432033	-0.040931433	-0.35427332	-0.45486945	0.10812533	-0.20292166	0.5882378	0.01970931	-0.63951343	0.18356143	0.34666598	-0.011387954	0.84606194	0.65687215	0.9157197	0.06346451	0.38698924	-0.22824307	-1.134148	-0.57151246	0.768507	-0.09461817	-0.8288712	-0.018171709	-0.37424254	-0.6046351	-0.05281714	0.6389897	-0.5208893	-0.24653865	0.32658717	-0.17252626	0.08534807	-0.54484683	-0.9854679	-0.5381106	-0.72550917	-0.33189416	-1.9491348	-0.11001924	0.7522929	-0.386987	1.108402	0.57051396	0.60664976
33	-0.67187375	0.7383463	0.6089174	0.22621027	1.2863237	-1.3292676	-0.60348	0.7631994	-0.022849977	0.46041748	-0.47378084	-1.0645074	0.93238103	-0.66673607	0.6557437	0.19641939	-0.41356623	-0.79037976	0.8303063	-0.027744748	-0.22549032	-0.032744348	0.089179605	-0.26547533	-0.54062045	-0.5485799	0.123560235	-0.32157713	0.61136794	-0.032572243	0.054101	-0.084070094	-0.36802116	-0.43409064	0.10446799	-0.18915178	0.5668437	-0.0072430037	-0.62029856	0.17648527	0.3799628	-0.0243601	0.83974195	0.6612398	0.8838603	0.05520213	0.35199785	-0.20074737	-1.0712667	-0.60080373	0.74249583	-0.11961248	-0.81326365	0.003228771	-0.3717384	-0.6052478	-0.071934305	0.62014955	-0.513155	-0.24291332	0.32255986	-0.16736728	0.08199277	-0.5012759	-0.9778121	-0.56003326	-0.7070348	-0.31523234	-1.8935004	-0.0666857	0.73553425	-0.37090248	1.112749	0.55478007	0.6006098
34	-0.56482804	0.7371046	0.5580103	0.18685241	1.2068436	-1.1672249	-0.530667	0.68810153	0.01973547	0.42385325	-0.40877056	-0.9961063	0.7829923	-0.6252594	0.61673737	0.1428856	-0.34982193	-0.7052569	0.7575659	-0.02700439	-0.121953316	-0.01732209	0.10347939	-0.24848117	-0.5051087	-0.43364677	0.14283565	-0.29654348	0.536235	-0.03980575	0.076914504	-0.05767282	-0.3125341	-0.40146205	0.060350154	-0.22162658	0.5130809	-0.027047563	-0.5546349	0.13147478	0.3798398	-0.018713733	0.8259887	0.64097035	0.81257737	0.023315176	0.31388158	-0.17501308	-0.9520939	-0.5865787	0.69554603	-0.16414301	-0.7273862	0.00055458583	-0.30938962	-0.5155747	-0.06308806	0.5585327	-0.44802094	-0.13972944	0.3333385	-0.15052816	0.06348113	-0.41722003	-0.9333563	-0.53874916	-0.59232116	-0.2373726	-1.6935203	-0.00971276	0.61792076	-0.33979043	1.0414047	0.49863726	0.5010565
35	-0.7055382	0.78737223	0.6394053	0.23944852	1.359517	-1.385638	-0.636966	0.80342627	-0.01570258	0.494779	-0.49782434	-1.1128216	0.97809213	-0.69059956	0.69776744	0.192804	-0.4134934	-0.8344087	0.87484795	-0.037392013	-0.22839443	-0.01734984	0.089020595	-0.29692614	-0.57084197	-0.5790744	0.14031576	-0.34095794	0.64288527	-0.035999287	0.04955261	-0.064121164	-0.35369807	-0.45129633	0.094325505	-0.20305409	0.6017912	0.01762303	-0.63869196	0.173419	0.3808843	-0.016056621	0.89586246	0.7067854	0.9493134	0.071047455	0.37409517	-0.21923245	-1.1358163	-0.6135257	0.7874068	-0.12813403	-0.84570223	-0.003609535	-0.38454086	-0.61100024	-0.06786808	0.6476397	-0.5232402	-0.240741	0.3524495	-0.1702523	0.083141446	-0.5259137	-1.0367967	-0.5803234	-0.72377276	-0.32915342	-1.9946363	-0.084172085	0.77381617	-0.40149525	1.1683	0.58530223	0.6252774
36	-0.68302095	0.74082685	0.5990531	0.23180002	1.300903	-1.319748	-0.59221	0.77074635	-0.037624568	0.46143022	-0.476914	-1.0513254	0.93936795	-0.676154	0.66214335	0.20984192	-0.40834782	-0.78636956	0.8390298	-0.037646085	-0.2525185	-0.023799408	0.08479841	-0.27218235	-0.5481447	-0.57315564	0.1235518	-0.32938755	0.6352682	-0.027899176	0.05627384	-0.056280617	-0.366203	-0.4405041	0.1009911	-0.18551971	0.57099617	0.010552818	-0.6265692	0.18261912	0.35786226	-0.017282868	0.84146416	0.6556418	0.90451884	0.06170162	0.37512302	-0.21041042	-1.1114497	-0.57234937	0.75467694	-0.10304736	-0.8219814	-0.009495615	-0.3817234	-0.5938058	-0.06261037	0.6380083	-0.50785935	-0.24101354	0.3314604	-0.17177242	0.08697735	-0.5335881	-0.9844987	-0.56574136	-0.71106195	-0.31132615	-1.9145377	-0.0839219	0.7426005	-0.38703808	1.0899149	0.5427236	0.6049058
37	-0.7118761	0.7452627	0.61480886	0.23390694	1.3292582	-1.3568873	-0.60977125	0.7922584	-0.0378788	0.4749102	-0.4976009	-1.074397	0.978195	-0.6932995	0.67658854	0.20215318	-0.4052152	-0.8109374	0.85530204	-0.032580722	-0.26851758	-0.017348688	0.06515872	-0.27635103	-0.5642635	-0.58624923	0.12674604	-0.33465236	0.6523532	-0.025098816	0.057968505	-0.04839305	-0.36130223	-0.46379563	0.10053873	-0.1824442	0.5783369	0.033904962	-0.64361817	0.19388609	0.35327762	-0.012929501	0.8519557	0.6679053	0.9331683	0.06556055	0.38346136	-0.22527146	-1.1414915	-0.5759608	0.7745814	-0.099105775	-0.8397143	-0.02388784	-0.3938774	-0.5968915	-0.04095447	0.65606546	-0.5239856	-0.27203542	0.34955156	-0.1755535	0.079499796	-0.5446472	-1.0046067	-0.56673604	-0.7339834	-0.3319396	-1.9631158	-0.108657256	0.77043116	-0.38719454	1.1166493	0.5775748	0.6082745
38	-0.6846352	0.7581594	0.61345875	0.23164254	1.3330222	-1.3304027	-0.59617716	0.76930493	-0.019300055	0.4765809	-0.4842298	-1.0735711	0.9343575	-0.6739044	0.6835815	0.19211103	-0.40791625	-0.8074994	0.85028297	-0.038437158	-0.22641899	-0.020881686	0.085366376	-0.2824935	-0.55760545	-0.5601491	0.13857996	-0.3398058	0.6197307	-0.02822309	0.04805437	-0.056063723	-0.35668808	-0.45000294	0.091855384	-0.20608526	0.5836094	0.009085953	-0.6248348	0.15406305	0.36244577	-0.00342693	0.87410426	0.6909942	0.91877854	0.0748568	0.35929862	-0.20612562	-1.0975481	-0.5976795	0.7673623	-0.13568409	-0.82155836	-0.0030016575	-0.36537236	-0.5751954	-0.07104422	0.6377196	-0.500424	-0.21802662	0.33439997	-0.17224331	0.07413564	-0.51636106	-1.001726	-0.56027114	-0.69819355	-0.30667913	-1.943221	-0.07482145	0.7309384	-0.40113825	1.1341552	0.5597704	0.61386985
39	-0.5981995	0.7188775	0.54569787	0.20969567	1.2098359	-1.2096261	-0.54770374	0.692951	0.0016138423	0.42657197	-0.4256581	-0.9959963	0.82054716	-0.6057971	0.6092656	0.15847324	-0.3680744	-0.7282944	0.77535903	-0.0356551	-0.16398153	-0.024841592	0.094300084	-0.24977139	-0.51154554	-0.48553237	0.13839462	-0.3024972	0.5566623	-0.038320012	0.05551138	-0.06900564	-0.31623235	-0.41134244	0.08538696	-0.18659054	0.525643	-0.017585354	-0.5782983	0.13877723	0.36824393	-0.020479118	0.80370265	0.6251941	0.8268057	0.03578246	0.33213106	-0.17588419	-0.9909068	-0.5578905	0.6884806	-0.116922244	-0.7375816	0.0019355598	-0.32562113	-0.5349681	-0.06050349	0.5728924	-0.4483405	-0.17525904	0.31045672	-0.14517406	0.074906446	-0.44523275	-0.92148846	-0.5286415	-0.6213983	-0.27353776	-1.7368786	-0.03474836	0.6491756	-0.34106836	1.0345062	0.4986823	0.5415721
40	-0.65983796	0.698525	0.57479197	0.21863663	1.2416955	-1.2644607	-0.57390326	0.7327462	-0.029184755	0.44630042	-0.45733646	-1.0063894	0.9043911	-0.6512921	0.6343379	0.17977403	-0.38706216	-0.75753725	0.79591846	-0.02907339	-0.23335764	-0.006218004	0.07058954	-0.25268826	-0.52530044	-0.53769356	0.12527825	-0.30651605	0.599366	-0.029884476	0.05954024	-0.05152735	-0.33430153	-0.43587986	0.09988017	-0.18662597	0.54883003	0.012096385	-0.600248	0.17720614	0.3368432	-0.006317811	0.8088952	0.6281189	0.8589824	0.058205176	0.34647563	-0.2142644	-1.0580909	-0.55769694	0.72007275	-0.108246975	-0.78090525	-0.012007233	-0.36199555	-0.56403637	-0.051590037	0.59370744	-0.48729676	-0.24195215	0.31308126	-0.16277902	0.071070686	-0.4960222	-0.9358057	-0.5197212	-0.67543435	-0.30591947	-1.8341985	-0.08014271	0.7079003	-0.36042753	1.0525345	0.53904915	0.5639275
41	-0.67445785	0.71536905	0.57973	0.21732451	1.2569766	-1.2736299	-0.5865427	0.7311791	-0.028856795	0.45477608	-0.461711	-1.0199786	0.9096765	-0.65373427	0.6320892	0.18228589	-0.39445248	-0.7658508	0.7965845	-0.029484523	-0.25342897	-0.008942087	0.0603465	-0.2432065	-0.542406	-0.5448891	0.121193275	-0.30531275	0.62195694	-0.03722077	0.055790618	-0.035664536	-0.34526747	-0.43703955	0.09599069	-0.18431419	0.5402536	0.01898843	-0.6130614	0.19906324	0.32235792	-0.016305296	0.8011903	0.6319731	0.8702945	0.053839374	0.35547984	-0.21756524	-1.0780227	-0.5466562	0.733741	-0.09015362	-0.7951718	-0.029773267	-0.3670677	-0.57258725	-0.041573178	0.60858804	-0.49043384	-0.25159088	0.3247144	-0.14375287	0.06853624	-0.51595396	-0.9536907	-0.52735716	-0.6965039	-0.30386394	-1.8449547	-0.0821797	0.72167623	-0.35402027	1.0472195	0.5445459	0.56406087
42	-0.73769	0.7559263	0.6352097	0.24256036	1.3467982	-1.3911307	-0.62342656	0.80514675	-0.040505514	0.48333272	-0.5139755	-1.0993369	0.9984013	-0.69760424	0.6890316	0.20973094	-0.42269963	-0.8334172	0.87124413	-0.034879245	-0.2730921	-0.019969467	0.0636432	-0.2847088	-0.5849817	-0.6070559	0.13327141	-0.34654275	0.6837295	-0.029611617	0.055832647	-0.053382583	-0.36806902	-0.460329	0.10319666	-0.17354004	0.59103906	0.02670079	-0.6543043	0.20257683	0.35970622	-0.017671017	0.8607865	0.6739352	0.9499542	0.07909946	0.40200302	-0.23364821	-1.1667107	-0.58204585	0.7822685	-0.09933218	-0.854154	-0.01711186	-0.41331553	-0.619907	-0.047875	0.667984	-0.53315735	-0.27784806	0.34749296	-0.18039359	0.08213705	-0.56705385	-1.0231887	-0.576524	-0.7534957	-0.34113988	-2.0105312	-0.13092944	0.7887477	-0.4092725	1.1350816	0.5819497	0.62935144
43	-0.6370578	0.73783606	0.56323045	0.19652653	1.2665642	-1.2274916	-0.57641125	0.7230131	0.011659301	0.4478811	-0.43930125	-1.0185304	0.835021	-0.63480633	0.6283602	0.16209991	-0.38657632	-0.7466561	0.78739667	-0.021478178	-0.1807047	0.0027877204	0.09274806	-0.24644159	-0.5291002	-0.49900377	0.1445713	-0.27969295	0.5761116	-0.038548872	0.0731427	-0.041527484	-0.33125475	-0.43399134	0.0866257	-0.22076255	0.5424692	-0.015752131	-0.5883017	0.15103897	0.34093034	-0.00026474707	0.8479315	0.65783954	0.8608239	0.047506366	0.3456071	-0.21045987	-1.0187365	-0.5768248	0.71103567	-0.12994662	-0.76178604	-0.005954882	-0.3300386	-0.54038906	-0.06743267	0.57969546	-0.47046146	-0.18294391	0.31218356	-0.13361806	0.055432964	-0.46453717	-0.94583696	-0.52364147	-0.6424842	-0.256281	-1.7984234	-0.031268306	0.6831252	-0.35342854	1.0768213	0.523547	0.5404879
44	-0.6725625	0.7482594	0.6337218	0.23042725	1.2935965	-1.3458664	-0.60463065	0.7861644	-0.02409663	0.48011547	-0.47940668	-1.0852414	0.9572974	-0.6866988	0.67568845	0.19020508	-0.4000099	-0.8142212	0.85592693	-0.025321487	-0.21806592	-0.031098694	0.09427306	-0.28487462	-0.5513298	-0.5535323	0.13972525	-0.33880225	0.61723197	-0.026250906	0.04174112	-0.08147944	-0.34716764	-0.43765163	0.08143478	-0.1849586	0.5871011	0.004716037	-0.6162561	0.16943596	0.3913484	-0.01704937	0.86058617	0.6835784	0.90937823	0.076500595	0.34169772	-0.20729372	-1.077922	-0.61028606	0.76237434	-0.1496582	-0.81393045	0.012616741	-0.379673	-0.596154	-0.06562725	0.6364285	-0.5068296	-0.24157675	0.3473684	-0.1769985	0.0768268	-0.5028197	-1.0068309	-0.5723846	-0.70438135	-0.32464707	-1.931839	-0.06366027	0.7433699	-0.38926527	1.1305788	0.56508934	0.6110667
45	-0.7069169	0.8104616	0.6377127	0.24327907	1.381882	-1.3892305	-0.6259535	0.8087508	-0.0074559147	0.4999801	-0.50312823	-1.1292531	0.9740383	-0.70895195	0.69930923	0.1986222	-0.41281807	-0.8368528	0.87578213	-0.037386775	-0.2249793	-0.024924118	0.09603249	-0.29628292	-0.57550865	-0.5695537	0.14519863	-0.33806378	0.6430491	-0.035483565	0.061870713	-0.05693898	-0.36188668	-0.46512464	0.09857405	-0.20379017	0.603051	0.016954312	-0.64680165	0.16293149	0.38281003	-0.016034441	0.9107942	0.71691847	0.9642106	0.06387217	0.38578728	-0.21194439	-1.1378775	-0.61444867	0.80481666	-0.115222454	-0.85071766	-0.00432293	-0.38761228	-0.6068594	-0.07162424	0.6683865	-0.52143276	-0.23221341	0.36365113	-0.170982	0.083623126	-0.52512056	-1.0532478	-0.6002927	-0.72545934	-0.32941344	-1.9983574	-0.07148536	0.7817121	-0.38962495	1.1855645	0.59488964	0.6309549
46	-0.7089086	0.76905805	0.6282299	0.23956183	1.3679595	-1.3914572	-0.628478	0.8109652	-0.021844557	0.48699373	-0.5075424	-1.1067942	0.97827166	-0.6946227	0.6919442	0.19553229	-0.41075906	-0.8246722	0.88416076	-0.03179453	-0.24111512	-0.019732438	0.08432682	-0.29107666	-0.5737876	-0.5876425	0.13332771	-0.3391451	0.6573293	-0.02818048	0.06382721	-0.06828995	-0.3674802	-0.47701076	0.09429286	-0.19810891	0.59995085	0.018119056	-0.6547191	0.18395002	0.39001003	-0.009778939	0.8919363	0.6925091	0.9475831	0.059280377	0.38798332	-0.22210377	-1.1474565	-0.6189491	0.7824322	-0.11881318	-0.8574156	-0.0089326985	-0.39611542	-0.61566275	-0.04869109	0.66214216	-0.53410304	-0.25474465	0.356039	-0.17706007	0.080180414	-0.5340438	-1.0281401	-0.59092504	-0.7316632	-0.32895398	-2.0056448	-0.092178054	0.76734275	-0.40648866	1.1696126	0.5802504	0.6118712
47	-0.71195495	0.7860515	0.6262442	0.23609617	1.3563104	-1.3698486	-0.6276968	0.77737767	-0.01752368	0.48319998	-0.48640507	-1.1096776	0.95672	-0.68897265	0.68851703	0.19496076	-0.42485356	-0.8273955	0.8728543	-0.040238593	-0.23237531	-0.017245423	0.087817006	-0.27779758	-0.5762845	-0.5771076	0.14638217	-0.3465298	0.6493937	-0.036487512	0.05184068	-0.065646015	-0.36459807	-0.4569511	0.105180964	-0.20250486	0.5971457	-0.00322778	-0.6475703	0.18246993	0.3816573	-0.022486815	0.88602245	0.6952798	0.9248702	0.059983227	0.37487978	-0.21388608	-1.1383696	-0.6133203	0.77493966	-0.13176551	-0.8402087	-0.007579022	-0.38590887	-0.60883313	-0.076048315	0.64356804	-0.51749206	-0.23420787	0.3349137	-0.16468275	0.08810417	-0.533423	-1.0223399	-0.56981915	-0.7212393	-0.3201069	-1.9810971	-0.07181605	0.75484663	-0.3895291	1.1422987	0.5673695	0.6239523
