	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
43	-0.29806343	-0.2373799	-0.13274431	-1.4103009	0.36093786	0.2799347	0.5687289	0.9859415	2.1673133	1.4621165	-0.10259773	0.8768493	-0.25164297	0.058707543	-0.93604624	-1.1010293	0.8860963	0.4613828	0.7918816	2.0716395	-1.1419623	-0.28145686	-0.36708072	-0.68728405	-0.7585137	0.9920788	-0.8014727	-0.054403696	-1.3290739	0.65291166	-1.5714867	0.5513491	-0.2855102	-0.19713606	-0.4428137	0.26509506	-0.6184832	-0.88862735	1.4797509	-0.92368555	1.2318536	-0.39348847	-0.121353194	0.427802	0.43887648	-0.4893811	-1.4451585	-0.7162919
44	-0.34663898	-0.29556426	-0.14935327	-1.540688	0.40175676	0.26820418	0.63223284	1.0692269	2.392093	1.5524853	-0.12387796	0.91547596	-0.31746867	0.042365238	-1.0137911	-1.1838158	0.9206424	0.5182455	0.8273143	2.2710094	-1.242901	-0.32059944	-0.38603657	-0.7518207	-0.8253651	1.0591551	-0.9020538	-0.048698314	-1.4250513	0.68696815	-1.7523891	0.6320396	-0.3410024	-0.23899159	-0.47067544	0.25247914	-0.7058358	-0.98967016	1.5941787	-1.0574316	1.3736551	-0.42566776	-0.09108769	0.48180753	0.4947754	-0.52846175	-1.5668051	-0.78703904
45	-0.36245808	-0.30364364	-0.1581288	-1.5934505	0.41210073	0.2957973	0.64427894	1.1301061	2.4473279	1.6367427	-0.119517416	0.980385	-0.28401437	0.058549605	-1.1144135	-1.2370781	0.97431767	0.50104827	0.8708301	2.3002274	-1.2888979	-0.31072208	-0.42382896	-0.75071025	-0.8370306	1.1582192	-0.94411594	-0.078123145	-1.4767051	0.71154296	-1.7998424	0.6432317	-0.3347028	-0.19415289	-0.49281943	0.2923841	-0.70547044	-1.0138295	1.6505768	-1.0207624	1.3908156	-0.47079232	-0.13461186	0.4902333	0.49730018	-0.5489231	-1.5766003	-0.8235581
46	-0.37512952	-0.31808826	-0.15505557	-1.6056306	0.4196241	0.28143153	0.65671706	1.1236562	2.442412	1.6171683	-0.11376105	0.9516533	-0.30642003	0.04594927	-1.0939308	-1.2258778	0.9696693	0.49950865	0.8711454	2.3070495	-1.3045546	-0.31137204	-0.4186819	-0.76717895	-0.8318268	1.1411871	-0.9424122	-0.068510704	-1.4749733	0.69920385	-1.79165	0.64961237	-0.3509935	-0.20747112	-0.47649553	0.28048876	-0.71999294	-1.0186039	1.649956	-1.0429182	1.4062729	-0.46318665	-0.10331234	0.50311726	0.5013182	-0.55631924	-1.5760823	-0.82832074
47	-0.35040867	-0.30011415	-0.15788795	-1.5625417	0.41785833	0.29896444	0.6351587	1.1032474	2.3903072	1.5888858	-0.10980656	0.94196117	-0.27000695	0.06191776	-1.0799537	-1.2054386	0.95360434	0.4909692	0.8532439	2.2604377	-1.2700411	-0.3030431	-0.41220152	-0.7543521	-0.8095833	1.1152477	-0.9175429	-0.071110524	-1.453107	0.6851582	-1.7580067	0.62870157	-0.31887576	-0.21410541	-0.4712752	0.28802156	-0.68643594	-0.990946	1.6125704	-1.0158293	1.36569	-0.4564726	-0.12739676	0.47998872	0.4919876	-0.5274461	-1.5390981	-0.8080332
48	-0.3388332	-0.29301697	-0.15396154	-1.4840502	0.39348778	0.2904112	0.61234695	1.0669073	2.3123822	1.5539048	-0.11817171	0.9234618	-0.22464356	0.07293464	-1.0594652	-1.180512	0.90681916	0.4732244	0.812684	2.1660573	-1.1856052	-0.29657415	-0.37893292	-0.69715697	-0.7896388	1.0863091	-0.90222085	-0.058450863	-1.377937	0.6714129	-1.7116774	0.6227859	-0.32067478	-0.19728214	-0.46861175	0.2859487	-0.6561012	-0.96115965	1.5400959	-0.97069585	1.3119994	-0.42989692	-0.13501689	0.45846617	0.47770283	-0.5035735	-1.4719146	-0.77235323
49	-0.35308295	-0.3040038	-0.15922174	-1.589681	0.4131384	0.2842113	0.6431413	1.0991474	2.401282	1.5843987	-0.10174991	0.94044834	-0.2979128	0.054881763	-1.073799	-1.201858	0.96886003	0.48317614	0.8508418	2.2681262	-1.2868733	-0.30828583	-0.41973314	-0.7591333	-0.81416273	1.1067841	-0.91573715	-0.07512572	-1.4538659	0.6851535	-1.7544844	0.6336056	-0.3416205	-0.20188062	-0.46505344	0.26846895	-0.6975377	-1.0064684	1.6208692	-1.0083854	1.3728658	-0.46041343	-0.112195596	0.48299783	0.5024414	-0.536688	-1.5435209	-0.8212179
50	-0.3668191	-0.30392894	-0.14632213	-1.5769981	0.4205538	0.29523557	0.6514844	1.1186204	2.4350302	1.6440545	-0.12797965	0.9639446	-0.2602255	0.08245493	-1.081425	-1.2202464	0.98156554	0.4896438	0.8596096	2.294289	-1.2905489	-0.3293595	-0.38484025	-0.7595664	-0.83052796	1.1384572	-0.9410907	-0.05836432	-1.4714539	0.7179042	-1.7785548	0.6623539	-0.34244084	-0.19242962	-0.4906804	0.32596594	-0.7065973	-0.9973826	1.6508845	-1.0324595	1.3809737	-0.4633016	-0.12328504	0.46977246	0.48935536	-0.5361796	-1.5868416	-0.8160902
51	-0.35047948	-0.29396218	-0.16058387	-1.5273296	0.3948948	0.2807441	0.6299239	1.0726645	2.3486495	1.5567243	-0.09017087	0.9354003	-0.25913247	0.043293152	-1.0508128	-1.1775063	0.9392269	0.48037055	0.838716	2.2107828	-1.2203249	-0.28911296	-0.39102358	-0.7164301	-0.800493	1.0961038	-0.8967257	-0.06172371	-1.4097154	0.6589956	-1.7167157	0.6059653	-0.32718062	-0.19934896	-0.48091432	0.25963584	-0.6797819	-0.98049045	1.5701661	-0.9758004	1.3354771	-0.4443314	-0.1172024	0.4748807	0.49818823	-0.52734023	-1.5173509	-0.79616344
52	-0.35597816	-0.32064676	-0.16072778	-1.5892899	0.42035982	0.2841264	0.6446404	1.1158257	2.4446924	1.6123464	-0.12097369	0.9634653	-0.29479197	0.057866868	-1.0996403	-1.2250832	0.95906025	0.5050971	0.8599335	2.304441	-1.2921042	-0.30469692	-0.4193789	-0.75828373	-0.8313651	1.1366276	-0.954844	-0.076781504	-1.4610304	0.6891309	-1.8033812	0.6464644	-0.3408975	-0.21524145	-0.48187	0.2732208	-0.7175408	-1.0209084	1.6476629	-1.0399381	1.3985729	-0.46331015	-0.116151854	0.497499	0.5028475	-0.53985596	-1.5765755	-0.8354159
53	-0.23703724	-0.20091844	-0.13660511	-1.1290364	0.2980474	0.27913883	0.48239946	0.8309304	1.8659127	1.3400633	-0.103311025	0.80497193	-0.12178557	0.037636273	-0.8110922	-0.9794334	0.7833338	0.41652897	0.7051599	1.7945276	-0.9132551	-0.24986486	-0.28301644	-0.5670362	-0.6666387	0.9111454	-0.7393013	-0.046490412	-1.1638279	0.58136445	-1.3684332	0.44356018	-0.21977597	-0.17560908	-0.422141	0.2787787	-0.52191406	-0.76319903	1.3063246	-0.8114483	1.0633298	-0.3423817	-0.1265015	0.355837	0.33448356	-0.43251947	-1.3109663	-0.5929551
54	-0.2562751	-0.21867992	-0.1184406	-1.2116332	0.32069644	0.26552176	0.5014379	0.88256174	1.9397556	1.357895	-0.074498005	0.8612941	-0.14994726	0.031443205	-0.88233	-1.0029172	0.81312627	0.41627154	0.7415585	1.8747169	-0.99327135	-0.22201261	-0.31854615	-0.60142803	-0.6905805	0.97787064	-0.77045196	-0.06328282	-1.2102885	0.5746066	-1.4265195	0.47174478	-0.21734312	-0.16896458	-0.42873368	0.2566594	-0.55723727	-0.80829424	1.369346	-0.8144618	1.1177329	-0.36704695	-0.12188019	0.38821205	0.37979603	-0.44210204	-1.3388959	-0.63983095
55	-0.21176718	-0.17661586	-0.12093549	-1.0755622	0.2841075	0.26981148	0.45150045	0.77767867	1.7633979	1.2644619	-0.09310333	0.77122426	-0.10979096	0.04977078	-0.77252793	-0.91782415	0.7618938	0.37930807	0.6659556	1.6938963	-0.87441236	-0.24128635	-0.26602358	-0.53610927	-0.623155	0.8527462	-0.6843119	-0.05244872	-1.1114082	0.55671006	-1.2916393	0.42062363	-0.1969001	-0.15832962	-0.39892423	0.27077827	-0.4777466	-0.7207924	1.2379704	-0.7360465	0.9958292	-0.33078805	-0.13381203	0.3244002	0.32207155	-0.3978074	-1.2268434	-0.56262445
56	-0.2199386	-0.19729471	-0.1234232	-1.066501	0.28349775	0.2319422	0.4468403	0.76134723	1.7178712	1.2076595	-0.07126272	0.7341625	-0.13889466	0.03612461	-0.7363724	-0.8926242	0.73245203	0.3730774	0.6484282	1.6565951	-0.8709984	-0.2142756	-0.26501897	-0.532263	-0.6070052	0.830523	-0.67490876	-0.026774645	-1.0659395	0.51292545	-1.2474856	0.4162644	-0.21929803	-0.15765135	-0.36893198	0.23251143	-0.5016285	-0.71491784	1.2072042	-0.7346938	0.9802431	-0.30994794	-0.101265445	0.3413989	0.31894282	-0.4015744	-1.1975719	-0.57290083
57	-0.25472873	-0.21450453	-0.13461448	-1.27074	0.32844877	0.26348588	0.5189692	0.8978922	1.9943235	1.3495357	-0.093862176	0.847876	-0.18958469	0.040755823	-0.89575756	-1.0161898	0.8305502	0.4246304	0.73334366	1.8995193	-1.025545	-0.2399486	-0.31761622	-0.59936833	-0.6924953	0.94959587	-0.7787716	-0.052266408	-1.2235109	0.5884045	-1.4689575	0.5085179	-0.25229406	-0.15992913	-0.41985285	0.2372794	-0.5649644	-0.8294696	1.3779749	-0.82243407	1.1332866	-0.37285095	-0.12481736	0.39563885	0.40218735	-0.4507314	-1.3312657	-0.6700918
58	-0.24909486	-0.20826411	-0.13447106	-1.2210236	0.32372093	0.27472642	0.5139781	0.8767376	1.9648072	1.384401	-0.10003236	0.84240377	-0.15471734	0.039652094	-0.86209536	-1.0189656	0.8238665	0.42822495	0.7411102	1.8825841	-0.9963888	-0.25365698	-0.29475436	-0.60130125	-0.6912735	0.9447491	-0.76933086	-0.042932775	-1.2224499	0.60273755	-1.4366883	0.48403972	-0.24628091	-0.1782499	-0.4334464	0.27190587	-0.55199397	-0.8127167	1.3773206	-0.83459896	1.1241913	-0.35647482	-0.11994614	0.38338277	0.370189	-0.4597279	-1.3522329	-0.63772625
59	-0.2149873	-0.18300794	-0.11884234	-1.0870333	0.2888128	0.27501938	0.4591089	0.7830801	1.77163	1.2759106	-0.09919608	0.75555265	-0.12070021	0.052171834	-0.7638263	-0.92262846	0.7527366	0.39586315	0.6764085	1.7294842	-0.8862362	-0.25115404	-0.26568925	-0.56014955	-0.63448405	0.8526623	-0.6929196	-0.044781562	-1.1142339	0.5630658	-1.3019259	0.4277078	-0.19910353	-0.18078989	-0.40066236	0.28953522	-0.48996025	-0.7205686	1.2594372	-0.7801414	1.0094429	-0.32355165	-0.11711474	0.33426243	0.30646625	-0.40431786	-1.2667158	-0.5590309
60	-0.24207394	-0.19725622	-0.1414057	-1.2559195	0.32118955	0.28939122	0.5181712	0.8956018	1.994577	1.4069624	-0.09932087	0.8628757	-0.15751094	0.047622874	-0.89660925	-1.0357856	0.83404285	0.4294583	0.76150423	1.91375	-1.012292	-0.26150122	-0.313784	-0.6029435	-0.711736	0.9570809	-0.77646285	-0.060959235	-1.2384953	0.616117	-1.4652877	0.48652384	-0.2430979	-0.16794196	-0.45572665	0.27933398	-0.55260646	-0.8124355	1.3941598	-0.8393716	1.1257559	-0.37895185	-0.14534287	0.38161254	0.3787114	-0.4673689	-1.3803512	-0.64862347
61	-0.23436862	-0.20709997	-0.13009714	-1.1605388	0.31790942	0.27134007	0.48879993	0.84066063	1.8889905	1.343599	-0.090896055	0.8172317	-0.12540019	0.052206118	-0.8358368	-0.98455155	0.79445195	0.40826538	0.7146877	1.8193758	-0.9504693	-0.2468344	-0.28066114	-0.57713544	-0.66592085	0.9180323	-0.74981594	-0.04005413	-1.1778346	0.5766052	-1.386785	0.46345183	-0.2247715	-0.177698	-0.42392793	0.2809923	-0.53386605	-0.7723332	1.3250815	-0.8099748	1.0723455	-0.34793535	-0.13111095	0.36037213	0.35113302	-0.432905	-1.3147961	-0.61451876
62	-0.22817175	-0.19008557	-0.12503086	-1.076541	0.28671342	0.24663925	0.45984647	0.79119855	1.776388	1.2494957	-0.08109852	0.7851048	-0.12580688	0.010947779	-0.78275144	-0.9191381	0.7581767	0.38886806	0.6692958	1.6946785	-0.8765788	-0.21235022	-0.26722	-0.52719635	-0.6227764	0.8801995	-0.71017784	-0.0500592	-1.1136856	0.5290318	-1.3047203	0.42259416	-0.20725521	-0.15136908	-0.39607877	0.22712867	-0.501748	-0.73642856	1.2446665	-0.74173176	1.0198709	-0.33510512	-0.11003254	0.34722343	0.34159383	-0.4152535	-1.2285657	-0.5788973
63	-0.23429175	-0.20280907	-0.124107145	-1.1129835	0.29838458	0.24500194	0.46996304	0.8101838	1.813949	1.2771974	-0.07721323	0.7948628	-0.1451494	0.016056463	-0.79798746	-0.9436935	0.76761156	0.40154693	0.68506974	1.7421908	-0.91057146	-0.21787214	-0.27940628	-0.55576366	-0.6394819	0.9022185	-0.7304322	-0.037965506	-1.129411	0.5421483	-1.3311874	0.4422598	-0.22226843	-0.16712461	-0.39498585	0.23365796	-0.5249635	-0.7567069	1.2857424	-0.7804674	1.0530717	-0.32913494	-0.09972671	0.36735743	0.34347942	-0.42885062	-1.2645364	-0.5909968
64	-0.22585037	-0.19164747	-0.12191098	-1.1089445	0.28812596	0.2719956	0.46567765	0.8016441	1.8143181	1.2958397	-0.09746401	0.7820491	-0.124326184	0.046402246	-0.7838251	-0.9333394	0.7706435	0.39318097	0.6895438	1.754602	-0.9050643	-0.24807148	-0.27839133	-0.56105095	-0.65013206	0.8754339	-0.70340765	-0.05745726	-1.1349615	0.5643524	-1.3295808	0.42732495	-0.2018893	-0.1602308	-0.41345903	0.27860484	-0.50204605	-0.73588145	1.2747304	-0.7724821	1.021271	-0.34828028	-0.12837149	0.33989036	0.32331058	-0.40906307	-1.2764239	-0.58332133
65	-0.24716757	-0.21677604	-0.13556734	-1.1959002	0.31788132	0.2753357	0.49801394	0.86012304	1.9273456	1.35573	-0.09437546	0.8066675	-0.1545834	0.053038374	-0.8321814	-0.99069655	0.8036966	0.41952166	0.7215615	1.8528305	-0.9765462	-0.2552821	-0.30053216	-0.60219604	-0.67697924	0.92027676	-0.7443199	-0.04121128	-1.1902096	0.5809626	-1.4100242	0.46506447	-0.23004729	-0.18393317	-0.42330712	0.28121203	-0.54013056	-0.7908046	1.3458065	-0.824512	1.0860183	-0.35720384	-0.12513907	0.37539917	0.34838614	-0.4352543	-1.3303156	-0.63003564
66	-0.24353503	-0.21427508	-0.13414373	-1.1175817	0.29351598	0.22554587	0.4795441	0.79926944	1.8140626	1.2521908	-0.07960388	0.7630399	-0.15882815	0.021940377	-0.7915387	-0.92066664	0.745577	0.38835064	0.6713158	1.7269567	-0.89968044	-0.23315127	-0.2640046	-0.52910423	-0.63598293	0.87428975	-0.7282545	-0.043884195	-1.1027403	0.52701575	-1.3300017	0.44211915	-0.23538813	-0.16107453	-0.41081196	0.229813	-0.5294166	-0.75265306	1.2477584	-0.7681379	1.029884	-0.34274927	-0.101017416	0.3558701	0.34972504	-0.4197472	-1.2533779	-0.5966262
67	-0.22450958	-0.19843054	-0.1367212	-1.15231	0.31130382	0.28015777	0.4826403	0.8302894	1.8779755	1.3300784	-0.09151715	0.80244833	-0.12232345	0.05391807	-0.82196945	-0.975893	0.7910385	0.40563813	0.7025322	1.8067895	-0.9348571	-0.25315553	-0.285197	-0.5784851	-0.662362	0.88820946	-0.72952425	-0.050689656	-1.1705735	0.5750936	-1.3789313	0.45242652	-0.22007692	-0.17661186	-0.41902524	0.27417043	-0.5179396	-0.76473916	1.3032212	-0.8012456	1.0577968	-0.35045293	-0.13699871	0.34991756	0.35147035	-0.423804	-1.2997881	-0.6086993
68	-0.22655994	-0.19209212	-0.12481142	-1.1305708	0.30134928	0.27909243	0.473456	0.8261977	1.8539006	1.3347281	-0.09528105	0.81259894	-0.11873585	0.045706388	-0.8211532	-0.96973395	0.7857789	0.401306	0.7099601	1.7787368	-0.9239875	-0.24448113	-0.28456685	-0.5678186	-0.66043174	0.9048548	-0.72685456	-0.052635964	-1.1590569	0.5783541	-1.3651679	0.4433057	-0.21188813	-0.16777074	-0.42310625	0.27760044	-0.5082909	-0.75212705	1.3068829	-0.7883806	1.0532523	-0.34750736	-0.13666831	0.35648146	0.33911374	-0.4279662	-1.290738	-0.59315526
69	-0.21588707	-0.19511437	-0.1308268	-1.0730755	0.28958648	0.25406843	0.45488816	0.7805453	1.7722105	1.259905	-0.08542502	0.7699115	-0.11209674	0.045750722	-0.7705846	-0.9254557	0.75082606	0.38939577	0.66843915	1.7145168	-0.8727266	-0.2293984	-0.2596421	-0.53582317	-0.6345618	0.86071074	-0.7093693	-0.03908995	-1.1004785	0.53868324	-1.3003906	0.42708448	-0.2108767	-0.15945283	-0.40027145	0.26082677	-0.5118181	-0.7221737	1.2405932	-0.76674974	1.0020269	-0.32663712	-0.12498368	0.33519372	0.3232699	-0.40678883	-1.2575783	-0.58017147
70	-0.2360493	-0.20127724	-0.14145742	-1.1991676	0.30888438	0.25350517	0.49658337	0.83625805	1.8871981	1.2864213	-0.079783015	0.8020408	-0.16937615	0.033716083	-0.83028126	-0.9546209	0.8000539	0.4037904	0.6994134	1.805542	-0.9704202	-0.23388678	-0.292417	-0.5730352	-0.652004	0.90068567	-0.735222	-0.047005933	-1.1689954	0.55090386	-1.3751571	0.46304378	-0.23417723	-0.16187726	-0.407899	0.23588733	-0.5357911	-0.79468286	1.3152622	-0.7750157	1.0706822	-0.3569809	-0.113724105	0.36560223	0.3679006	-0.4296474	-1.2856247	-0.6345749
71	-0.23545286	-0.2013079	-0.118174225	-1.1106844	0.30660373	0.271736	0.4672968	0.81902987	1.8347324	1.3176179	-0.08589419	0.7953073	-0.11417035	0.049040165	-0.794634	-0.9620296	0.7834984	0.39529237	0.6893286	1.7640722	-0.91031766	-0.24146083	-0.27889487	-0.57186246	-0.64991176	0.89062196	-0.7157996	-0.040090553	-1.1493084	0.5679485	-1.3435708	0.44621912	-0.21424791	-0.17025898	-0.40075672	0.27402106	-0.51437294	-0.7412566	1.2841848	-0.7954	1.0454894	-0.33416054	-0.12651278	0.34994522	0.3411643	-0.4166958	-1.2754049	-0.5881758
72	-0.21731097	-0.19221082	-0.12469513	-1.0446715	0.27664745	0.23040493	0.44525853	0.7521905	1.7119223	1.1993141	-0.08370585	0.7283642	-0.14519887	0.027559035	-0.7296883	-0.884627	0.7215706	0.381456	0.6471646	1.6501101	-0.8528073	-0.21870999	-0.25317582	-0.52024776	-0.6084557	0.83029985	-0.67984176	-0.0321122	-1.061288	0.5128246	-1.2542988	0.4100303	-0.20894426	-0.16943912	-0.3798999	0.23590136	-0.4955587	-0.7154008	1.206314	-0.7399011	0.98101294	-0.30761164	-0.100467354	0.3404459	0.30739558	-0.39766985	-1.2078236	-0.5574752
73	-0.22359301	-0.20160687	-0.11687239	-1.102736	0.3075335	0.26736858	0.46597838	0.8086927	1.8184663	1.3024205	-0.08764288	0.7882929	-0.11600027	0.044161182	-0.8022823	-0.9465468	0.7677327	0.39320794	0.69203705	1.7564313	-0.90959704	-0.23992528	-0.27177384	-0.5645278	-0.6418296	0.88700676	-0.7224665	-0.04347755	-1.1394871	0.55646664	-1.3468525	0.4421841	-0.2051515	-0.17642881	-0.40662932	0.27395955	-0.5040524	-0.7400816	1.2847718	-0.785442	1.0351231	-0.33935446	-0.12416798	0.3527202	0.33179024	-0.4130581	-1.2667239	-0.5844863
74	-0.23107624	-0.20402518	-0.12821788	-1.1335275	0.30902174	0.25555044	0.48238564	0.81537855	1.839654	1.2835019	-0.08375572	0.79326063	-0.13266784	0.032065008	-0.80940986	-0.9417799	0.78308004	0.38980728	0.6877522	1.7647747	-0.9280054	-0.23529764	-0.27309343	-0.55546045	-0.63691443	0.889631	-0.72881687	-0.047715593	-1.1560857	0.54736453	-1.3489901	0.4467213	-0.21551803	-0.16455056	-0.4028656	0.2485881	-0.51313144	-0.7675875	1.2832621	-0.7653045	1.043626	-0.35067233	-0.11805865	0.3486359	0.35458073	-0.41328594	-1.2553706	-0.6055053
75	-0.25764614	-0.21983013	-0.13929695	-1.2282616	0.31478918	0.25017056	0.50708663	0.8644166	1.9393145	1.3169608	-0.08635581	0.8067489	-0.1923011	0.035522785	-0.84881914	-0.98448604	0.81040704	0.4128371	0.70794183	1.8472953	-0.9867371	-0.24408278	-0.30812633	-0.58417404	-0.6747854	0.9171232	-0.75499177	-0.049647108	-1.1843656	0.5678976	-1.4191273	0.48401794	-0.2538626	-0.15927418	-0.41035837	0.23523228	-0.5604968	-0.8031761	1.3326062	-0.8109007	1.0985794	-0.3646682	-0.11274043	0.38235667	0.38214728	-0.44319564	-1.3137094	-0.6509053
76	-0.23314442	-0.1999351	-0.12755847	-1.1212349	0.29507026	0.25024486	0.4707146	0.8158673	1.8236418	1.2747196	-0.07748634	0.8043747	-0.13462867	0.017804425	-0.817601	-0.93814087	0.7695641	0.3910903	0.6825474	1.7361149	-0.90761113	-0.21829289	-0.2850836	-0.53995615	-0.63743055	0.90136	-0.72936475	-0.05492793	-1.1309848	0.53729117	-1.3422338	0.43902138	-0.21576059	-0.14892627	-0.40553087	0.22647823	-0.51381505	-0.75485104	1.2712657	-0.75432676	1.0391982	-0.35170013	-0.11727366	0.35730916	0.35843524	-0.42017317	-1.2455236	-0.6007711
77	-0.22229402	-0.1929927	-0.12036031	-1.0612712	0.2816607	0.23869312	0.4496621	0.7669066	1.7290373	1.2143776	-0.07252863	0.74227256	-0.13306291	0.022119265	-0.7494224	-0.88743776	0.7291141	0.37750635	0.6543306	1.6642978	-0.86336124	-0.21726307	-0.2620288	-0.5295597	-0.609761	0.84083885	-0.68156356	-0.03947682	-1.0728551	0.5122224	-1.268647	0.4126314	-0.20581311	-0.1594014	-0.38509867	0.23198041	-0.49160248	-0.71348375	1.2126422	-0.73655665	0.9858151	-0.32418358	-0.10142824	0.34357038	0.32305172	-0.40072656	-1.2051468	-0.56506926
78	-0.20235409	-0.17278083	-0.118752606	-1.0093758	0.26799402	0.2580406	0.4265959	0.74343354	1.6918417	1.2288871	-0.086745605	0.73853266	-0.09835401	0.04892839	-0.72963864	-0.884148	0.71925443	0.37436754	0.6431262	1.6292312	-0.81782496	-0.23192813	-0.24876095	-0.5109482	-0.6084801	0.8203308	-0.660939	-0.0454752	-1.0508162	0.52880216	-1.2437863	0.39391574	-0.1869928	-0.16028349	-0.40058428	0.26913682	-0.46645924	-0.6766768	1.1877701	-0.724464	0.9475013	-0.31479642	-0.13014838	0.31513992	0.29565105	-0.38741702	-1.2108103	-0.53460497
