	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
42	-0.42634776	0.597067	-1.6142612	0.71470994	0.80608505	-0.78427696	-1.2097543	1.8382803	1.1407981	-0.46877864	-1.1507125	0.72481245	-1.6994514	0.68086326	-0.337538	0.38002947	1.5776263	-1.2202939	2.9882996	3.4086618	0.94996685	0.36496457	0.8458542	0.9264357	-1.2402151	1.4590285	2.231763	0.21905933	-1.1382142	0.8977018	2.14605	-1.4925649	-1.1195407	-1.2890644	-1.2022408	-0.7671928	-0.91998893	-0.8452172	-1.1784075	3.0752103	1.0209045	0.43095717	1.5713205	1.2305639	-0.6012573	-0.07701392	0.9755816	0.86374354	0.2164129	1.9560666
43	-0.3355227	0.5689394	-1.4964452	0.6612132	0.72646666	-0.6808889	-1.1292436	1.6586804	1.0660415	-0.4697273	-1.0204978	0.6536899	-1.6042761	0.6108457	-0.33487517	0.30019912	1.4530312	-1.1179118	2.71432	3.1190536	0.8628263	0.34358725	0.832184	0.8592324	-1.1564794	1.3787316	2.0541213	0.26152298	-1.1118183	0.7843127	1.9585831	-1.378463	-1.0243719	-1.1943635	-1.0531702	-0.6788766	-0.83772236	-0.7704281	-1.0733321	2.8098001	0.93267906	0.39522952	1.4350369	1.0790255	-0.55320734	-0.0686198	0.8963369	0.75421226	0.22354189	1.8072553
44	-0.4169062	0.6169117	-1.6251634	0.7281811	0.7488468	-0.77134895	-1.2003233	1.7812204	1.1237066	-0.49063706	-1.1325895	0.69837564	-1.6973534	0.64960533	-0.30814734	0.35649565	1.5573182	-1.1808774	2.9313176	3.403321	0.96383685	0.36587796	0.85488105	0.9032602	-1.2479615	1.4283522	2.2399714	0.24063657	-1.1852851	0.86888564	2.1000535	-1.4838035	-1.0910722	-1.307221	-1.1488785	-0.7502712	-0.94401044	-0.81488365	-1.1516927	3.0617719	0.9958151	0.45305067	1.5719707	1.178079	-0.5985016	-0.07396875	0.99630374	0.8344686	0.21118185	1.9289362
45	-0.41934443	0.6272467	-1.6494336	0.7499944	0.8150185	-0.7684584	-1.2539793	1.8690522	1.180622	-0.5107247	-1.1651374	0.7380827	-1.753948	0.6816505	-0.3549021	0.3544019	1.601694	-1.2408704	3.0252419	3.4649475	0.9663738	0.37388	0.9025091	0.96453464	-1.2744694	1.4907564	2.2947855	0.23710282	-1.1977606	0.8822948	2.196632	-1.5516918	-1.1375694	-1.3150868	-1.1871996	-0.76348	-0.95126665	-0.87147564	-1.1961436	3.150191	1.0347455	0.43655834	1.5976088	1.2105266	-0.60748255	-0.08255658	0.9889624	0.86943495	0.24595714	2.0074308
46	-0.40879747	0.63286537	-1.6659673	0.7607081	0.8009326	-0.7583183	-1.2491777	1.8532547	1.1770104	-0.5113209	-1.1505775	0.7503824	-1.7606012	0.6600524	-0.3412656	0.3733586	1.608995	-1.2425017	3.0228539	3.4550526	0.96409214	0.37651762	0.89549345	0.95214504	-1.2556123	1.4791161	2.297252	0.2492169	-1.1988745	0.90472496	2.175083	-1.529599	-1.1337261	-1.3185482	-1.1714046	-0.77444506	-0.93615603	-0.8548938	-1.2003809	3.1578243	1.0389001	0.4171076	1.605306	1.2060494	-0.60207903	-0.061241705	0.99983126	0.8741239	0.2267431	2.0035942
47	-0.36655405	0.6014412	-1.6289971	0.7295218	0.80548376	-0.74994695	-1.2256812	1.8245391	1.1608524	-0.5052214	-1.1346065	0.72597516	-1.7249861	0.65474945	-0.3548436	0.33828297	1.5906832	-1.2401654	2.9647472	3.4131355	0.950518	0.3680165	0.8985665	0.9605372	-1.2533615	1.4893459	2.2639518	0.2533964	-1.1725419	0.86187613	2.139808	-1.5097543	-1.1142219	-1.2992566	-1.1704643	-0.7628559	-0.91462564	-0.8548029	-1.1852703	3.0954313	1.0213258	0.42604125	1.5875163	1.1887671	-0.6122212	-0.07215785	0.9955518	0.86349136	0.22965214	1.9542098
48	-0.3623832	0.5682379	-1.4925649	0.70823205	0.7526227	-0.70954746	-1.1670382	1.7356142	1.1172707	-0.45528138	-1.128807	0.6533866	-1.6454811	0.6206498	-0.30944693	0.34200945	1.4901923	-1.2278597	2.8057106	3.2480693	0.8649634	0.3707557	0.906016	0.91537786	-1.2377188	1.3903598	2.1741586	0.24941534	-1.170192	0.8106461	2.084623	-1.476369	-1.0806314	-1.203402	-1.1436683	-0.68364835	-0.87693506	-0.85122544	-1.1183059	2.9051867	0.96127796	0.4171149	1.4894928	1.130199	-0.5691415	-0.07507153	0.9508812	0.8442339	0.185422	1.8687615
49	-0.42411596	0.6140705	-1.6338578	0.7542894	0.79542834	-0.74728405	-1.2228919	1.804793	1.1383723	-0.51857746	-1.129017	0.7410767	-1.7115141	0.6625262	-0.3450594	0.35190025	1.5624152	-1.225338	2.950818	3.3791175	0.9398019	0.3547989	0.8798334	0.944456	-1.2428353	1.4367481	2.256168	0.23714957	-1.1674956	0.8626678	2.1287715	-1.5057794	-1.1011728	-1.3036194	-1.1577804	-0.7568099	-0.92183876	-0.8507262	-1.1718998	3.0874515	1.0194205	0.4060159	1.5780087	1.1734285	-0.5909872	-0.070962034	0.975213	0.8501443	0.23438379	1.9572703
50	-0.4020956	0.6087711	-1.6155372	0.7283095	0.7786792	-0.7503877	-1.2016739	1.8222177	1.1359012	-0.5103178	-1.1471266	0.7001234	-1.721318	0.6627847	-0.33242077	0.35052943	1.580263	-1.225183	2.9749408	3.3946145	0.9452995	0.36608168	0.92668283	0.92914975	-1.2810482	1.4520746	2.24964	0.24039932	-1.175959	0.8521711	2.1448972	-1.5013254	-1.1031331	-1.3038013	-1.168447	-0.7279186	-0.9307897	-0.86984855	-1.1528666	3.0632112	1.002703	0.44314772	1.5633839	1.1754247	-0.616785	-0.10829567	0.98275405	0.86140466	0.2239483	1.9600242
51	-0.38991436	0.6001644	-1.5917221	0.72778475	0.7711322	-0.730581	-1.1950457	1.7660953	1.1299877	-0.4907982	-1.1009603	0.72182006	-1.687629	0.6464248	-0.32666087	0.33665425	1.5300709	-1.1902922	2.8891947	3.3189313	0.91858673	0.35050356	0.865356	0.9227328	-1.2188714	1.4322088	2.198646	0.2532855	-1.1528093	0.84614563	2.0855372	-1.4698881	-1.0787127	-1.2643903	-1.1170005	-0.74399656	-0.90493286	-0.8230879	-1.1530764	3.017555	0.9832124	0.4084667	1.5431169	1.1535764	-0.57914394	-0.064878635	0.9600465	0.82792306	0.22181866	1.9130554
52	-0.4325591	0.6246151	-1.6471602	0.74037623	0.8108891	-0.78311133	-1.2329171	1.8438209	1.1589425	-0.49713436	-1.1521901	0.74397326	-1.7343453	0.6838247	-0.33755282	0.3645812	1.576264	-1.2474464	3.008551	3.4399352	0.94935644	0.3558767	0.869252	0.94988227	-1.2655271	1.4666473	2.2760224	0.23908672	-1.18532	0.89376193	2.1615376	-1.5192432	-1.126741	-1.3145354	-1.1938226	-0.7715673	-0.93698645	-0.85583156	-1.1967531	3.1179879	1.0337378	0.420685	1.588053	1.2056701	-0.5857521	-0.078959614	0.9902738	0.8542298	0.22031754	1.9794118
53	-0.23514268	0.5212757	-1.2693974	0.5600181	0.62703705	-0.5573318	-0.9775075	1.4589373	0.9552133	-0.40962043	-0.89401203	0.5291706	-1.3975443	0.5011591	-0.30337298	0.25629824	1.2655798	-1.01842	2.3383555	2.6986694	0.71787715	0.32802916	0.77379024	0.7778708	-1.0207669	1.1924156	1.8044907	0.24691758	-1.0175738	0.65608996	1.7383658	-1.2117326	-0.9282294	-1.0285908	-0.9103248	-0.53824115	-0.71734536	-0.6906567	-0.90448534	2.4134529	0.78625816	0.3331652	1.2193077	0.9023224	-0.47563908	-0.0546918	0.77142644	0.6625798	0.18878737	1.5703747
54	-0.21644723	0.51848656	-1.3023394	0.53899944	0.654147	-0.6059289	-1.031919	1.5190995	0.9954772	-0.40355694	-0.93887836	0.5206287	-1.441033	0.52520806	-0.31229684	0.2720434	1.3295138	-1.0723066	2.4342558	2.8146873	0.7474232	0.35258603	0.79060113	0.7903426	-1.0746099	1.2712998	1.8662863	0.24473484	-1.0589831	0.6942858	1.7968967	-1.2458484	-0.9630208	-1.0449902	-0.98589635	-0.5545375	-0.73872095	-0.71399856	-0.91314137	2.4615476	0.85220355	0.37586105	1.2453295	0.95713514	-0.48584917	-0.060943995	0.8186001	0.7155283	0.18275025	1.6126225
55	-0.21318634	0.4877529	-1.1880465	0.52051234	0.5824223	-0.52505213	-0.915855	1.3683019	0.89535975	-0.38316777	-0.83589715	0.48138362	-1.3136654	0.4723351	-0.2824607	0.23056683	1.1871734	-0.9510227	2.1941013	2.540057	0.67289454	0.3002948	0.7274386	0.7179718	-0.9730612	1.1214453	1.6861261	0.23804173	-0.9603529	0.6101673	1.6404264	-1.1320548	-0.8691254	-0.9684987	-0.8463614	-0.49821484	-0.683091	-0.6479833	-0.846922	2.2504113	0.73497224	0.3297943	1.1348995	0.85025764	-0.44984445	-0.061408725	0.7227263	0.6078715	0.1760459	1.476258
56	-0.2178107	0.46067417	-1.1764742	0.4912243	0.57320994	-0.5311994	-0.89893454	1.3430964	0.8762115	-0.36206755	-0.81982845	0.47839642	-1.2771696	0.46769834	-0.26247588	0.24919017	1.1697916	-0.9317943	2.1694446	2.4812648	0.6654266	0.2939718	0.69455	0.6922123	-0.95299727	1.0973792	1.6484319	0.22964233	-0.91079956	0.62743235	1.5908015	-1.1004733	-0.84420705	-0.9550166	-0.86189187	-0.4959698	-0.6510931	-0.6283029	-0.83166295	2.2020519	0.7353044	0.31623635	1.1139514	0.8624668	-0.43534327	-0.06381463	0.7141396	0.61492485	0.16113907	1.4347067
57	-0.27495408	0.51236486	-1.336173	0.5721198	0.6518279	-0.62264043	-1.0196452	1.5282305	0.98332953	-0.40375468	-0.95233285	0.53857195	-1.4415159	0.5308634	-0.27597547	0.28404766	1.3234965	-1.0633328	2.48563	2.838371	0.7567985	0.33160836	0.7867376	0.7756707	-1.102797	1.2332842	1.8870884	0.23361482	-1.0300617	0.71715266	1.8208779	-1.2554092	-0.95557433	-1.0793859	-0.9935503	-0.5787999	-0.7591561	-0.7245181	-0.9500168	2.507547	0.8436564	0.38073534	1.2661762	0.9870571	-0.49518844	-0.084263444	0.82420754	0.72776127	0.16012007	1.6339616
58	-0.2523078	0.5314878	-1.3282938	0.5680442	0.6575655	-0.6064704	-1.026174	1.5241369	0.9929052	-0.41534	-0.94480634	0.55512583	-1.459899	0.53560567	-0.30458587	0.27741176	1.3323885	-1.0699435	2.4578142	2.8340304	0.758706	0.32998437	0.80218214	0.8007269	-1.0858597	1.2575985	1.8862221	0.2484224	-1.0463291	0.7011342	1.8124671	-1.2548573	-0.96214	-1.0801895	-0.9834442	-0.56712383	-0.7498364	-0.723937	-0.94564605	2.516171	0.83505076	0.36131805	1.2788196	0.9657625	-0.50266707	-0.07199639	0.8185148	0.6972912	0.19224146	1.630133
59	-0.23180467	0.49979347	-1.2128837	0.5316796	0.60625374	-0.5236616	-0.9468059	1.3914618	0.9110682	-0.40116405	-0.85007405	0.5077005	-1.3376622	0.48092943	-0.30923906	0.24809846	1.2092719	-0.98305833	2.2170575	2.558461	0.68487453	0.30706266	0.73852384	0.7424403	-0.9741514	1.1268307	1.7181687	0.22674368	-0.9610462	0.6307676	1.6614951	-1.1662107	-0.8901727	-0.9931575	-0.8797872	-0.50431645	-0.6734115	-0.6690247	-0.86435336	2.305173	0.7634008	0.30459344	1.1624733	0.8542101	-0.45601758	-0.055714685	0.7270458	0.6107261	0.1999582	1.5081276
60	-0.26362696	0.54975724	-1.3618605	0.5879328	0.67381024	-0.6060028	-1.0554194	1.5745959	1.0131369	-0.44191143	-0.96537334	0.5576294	-1.494641	0.5413853	-0.3170403	0.27987188	1.3629279	-1.0927241	2.5143955	2.8861787	0.7792217	0.3413994	0.83032054	0.8193017	-1.1092423	1.2710832	1.9322387	0.24373752	-1.0702871	0.7133551	1.8614488	-1.2973626	-0.98509735	-1.1068509	-1.0012819	-0.57112104	-0.7719999	-0.7479554	-0.9674645	2.5771022	0.8601475	0.36303142	1.2986846	0.97511137	-0.51380414	-0.082338266	0.83056194	0.71403694	0.20140824	1.6827484
61	-0.24601933	0.52572954	-1.28957	0.56226075	0.64023554	-0.5684142	-0.99806607	1.4864267	0.97140557	-0.41698635	-0.89761806	0.5447939	-1.4200133	0.51782376	-0.30904156	0.2655331	1.2802751	-1.032112	2.3743267	2.7207863	0.727508	0.31286308	0.7731138	0.78154814	-1.034774	1.2015831	1.8209363	0.25266922	-1.0149124	0.6784305	1.7598045	-1.2246231	-0.938083	-1.0496975	-0.9294502	-0.5398854	-0.7176659	-0.70030814	-0.92422414	2.4425378	0.8068477	0.32937533	1.2264346	0.9233709	-0.4714205	-0.06612	0.7709717	0.6550443	0.20028698	1.5910363
62	-0.19970246	0.47734568	-1.2072258	0.495412	0.59245217	-0.55005836	-0.92676616	1.4064978	0.9157164	-0.36566174	-0.85924095	0.4707297	-1.3197979	0.47841898	-0.26635396	0.2568167	1.214622	-0.9877075	2.2528257	2.5837286	0.68128276	0.31291538	0.7297371	0.7219686	-1.0010562	1.1400106	1.7123907	0.23522669	-0.95465803	0.64397323	1.6666586	-1.1396768	-0.8852627	-0.97930694	-0.8998006	-0.50355226	-0.68141687	-0.6600124	-0.8481757	2.2653556	0.75814766	0.34062505	1.1379524	0.8921814	-0.453382	-0.069681905	0.7489369	0.6545004	0.14675897	1.4826434
63	-0.22633661	0.49861777	-1.2474133	0.5087833	0.5977415	-0.5535122	-0.95495117	1.435696	0.9295428	-0.38451603	-0.8743367	0.49390137	-1.3596724	0.48983347	-0.27800068	0.27251792	1.2466037	-0.99090827	2.2979906	2.6242208	0.71001655	0.31823236	0.746356	0.7267488	-1.0116214	1.1527344	1.7409865	0.22820988	-0.9652301	0.6679863	1.6947236	-1.1648319	-0.90000993	-1.0119584	-0.9138105	-0.50952846	-0.69655484	-0.66895074	-0.8624313	2.3302999	0.77604073	0.33626565	1.1678468	0.9018122	-0.46805522	-0.075140916	0.757754	0.6516474	0.17227295	1.5271258
64	-0.20630485	0.49854255	-1.2184216	0.52759385	0.60264885	-0.5440005	-0.95092773	1.4079363	0.9291022	-0.38718635	-0.8592323	0.48662236	-1.3416319	0.48003858	-0.29828385	0.24868077	1.2241142	-1.0012267	2.2472584	2.6110818	0.6840919	0.31495845	0.7337985	0.7425472	-0.994744	1.146415	1.7415569	0.24123247	-0.9909045	0.6370159	1.6872768	-1.164786	-0.9047275	-0.9939855	-0.88881516	-0.50703704	-0.68973404	-0.6680019	-0.8582441	2.304565	0.77132946	0.33247697	1.1608142	0.8791932	-0.45186082	-0.04767078	0.7486253	0.63399774	0.17440128	1.507552
65	-0.2712409	0.52800477	-1.3130546	0.5962193	0.64748776	-0.58075184	-1.0029938	1.4833473	0.9696498	-0.42542163	-0.9136947	0.5547613	-1.4222691	0.5218937	-0.30913135	0.25994933	1.2839264	-1.0291802	2.3934546	2.7675703	0.74011856	0.3203209	0.7684952	0.7895672	-1.0439308	1.1991373	1.8540502	0.24655049	-1.0257447	0.6750703	1.7789704	-1.2505778	-0.94235986	-1.0677425	-0.92713904	-0.5692466	-0.73887086	-0.7065377	-0.9444924	2.492234	0.8097071	0.3440985	1.260416	0.9348785	-0.4860051	-0.054795403	0.7845273	0.6692721	0.19819751	1.6117271
66	-0.22625934	0.4717585	-1.2016121	0.5018024	0.588839	-0.5517174	-0.9331538	1.4069718	0.9144078	-0.35739392	-0.85590017	0.47056872	-1.3189129	0.4788199	-0.25528473	0.25264722	1.199276	-0.9637734	2.2498944	2.5724604	0.6847632	0.3076306	0.7150981	0.7039206	-0.9992607	1.1258339	1.6978754	0.22509395	-0.94141394	0.65303546	1.6717919	-1.1475819	-0.88365215	-0.973612	-0.8938935	-0.5084615	-0.6867345	-0.6545684	-0.8617073	2.2644854	0.7528778	0.3468794	1.1286913	0.89625484	-0.44903195	-0.0757048	0.7406603	0.64217055	0.14900339	1.4909635
67	-0.24061349	0.51524687	-1.2695451	0.55709726	0.6336579	-0.5636596	-0.98638856	1.4681635	0.9573088	-0.41005313	-0.8956598	0.52393746	-1.3876007	0.50340027	-0.30193818	0.25177348	1.2610132	-1.025193	2.347952	2.7055295	0.71848106	0.3192275	0.7635932	0.77850187	-1.0336583	1.187472	1.8070431	0.23671252	-1.0085346	0.6585689	1.7543857	-1.2147139	-0.93180364	-1.0324314	-0.92087793	-0.5386977	-0.7272622	-0.6944978	-0.90783864	2.4102817	0.79529834	0.3427343	1.2097856	0.9125014	-0.47228107	-0.064034104	0.7679542	0.66678894	0.18595862	1.5732017
68	-0.2286389	0.5177756	-1.2667843	0.5444914	0.62543833	-0.5499006	-0.9840504	1.4577138	0.95335	-0.41176227	-0.88602495	0.50942975	-1.3906721	0.49706277	-0.3060108	0.25095785	1.2590414	-1.0202544	2.3262413	2.679154	0.715784	0.32031664	0.7704374	0.76513135	-1.0327938	1.1781678	1.7895956	0.23644723	-1.0023205	0.6580355	1.7419851	-1.2123356	-0.9253751	-1.0342829	-0.91387457	-0.5248795	-0.7168833	-0.69550234	-0.8978013	2.394859	0.792874	0.33762133	1.1977515	0.89863557	-0.47796634	-0.06961987	0.7622801	0.6476477	0.1902591	1.5716875
69	-0.21505304	0.49029818	-1.2046878	0.50833666	0.5989966	-0.53067046	-0.936118	1.3954614	0.912561	-0.38758853	-0.83554983	0.48128015	-1.3162968	0.48029125	-0.29843014	0.23974867	1.203033	-0.966095	2.222089	2.5488572	0.6746754	0.30971634	0.7200503	0.73215556	-0.9765563	1.1297601	1.699048	0.23839003	-0.9600896	0.6276919	1.6558124	-1.1530453	-0.884537	-0.9838405	-0.874608	-0.49443796	-0.6756961	-0.65301776	-0.84789413	2.2616096	0.7570291	0.31708843	1.1323553	0.87077844	-0.43869048	-0.06162307	0.7162709	0.61867976	0.18274844	1.4919167
70	-0.23608965	0.5030521	-1.2591422	0.52376527	0.6161373	-0.572086	-0.9807313	1.4783775	0.9547129	-0.37466106	-0.8983178	0.50177884	-1.380715	0.49552795	-0.2671724	0.27954093	1.2641717	-1.014227	2.3466983	2.6814387	0.7154351	0.32423288	0.73828745	0.74132377	-1.0243877	1.1719518	1.7771854	0.22173044	-0.98135465	0.69626313	1.7363279	-1.2029048	-0.91799533	-1.0100641	-0.9309044	-0.53798646	-0.7171666	-0.68214417	-0.8967958	2.3758264	0.7996869	0.34044746	1.1845417	0.92940193	-0.4564761	-0.067713216	0.7765117	0.67803335	0.15324074	1.5627172
71	-0.23946212	0.5173587	-1.2537054	0.5536169	0.62154025	-0.54913235	-0.966406	1.4444395	0.9377743	-0.4040251	-0.8759238	0.5150817	-1.375133	0.4919859	-0.30794093	0.25689745	1.2549953	-0.9903721	2.303747	2.6471808	0.7044704	0.3298844	0.7495712	0.75295943	-0.99386895	1.1649249	1.7741146	0.2389698	-1.0022871	0.65413487	1.7135735	-1.195863	-0.919091	-1.0132027	-0.8945653	-0.5276708	-0.69779265	-0.6750457	-0.889867	2.3707552	0.7816365	0.3226672	1.1941817	0.89537674	-0.46133807	-0.04953902	0.74825907	0.64768666	0.19354203	1.5561002
72	-0.21288933	0.46924782	-1.1690085	0.49659038	0.55603033	-0.5110676	-0.88693506	1.3202598	0.87027264	-0.36092266	-0.8093457	0.46108916	-1.2652254	0.44934708	-0.26023397	0.24354237	1.148063	-0.922576	2.1265533	2.4492602	0.65137684	0.29779327	0.6913116	0.6826095	-0.9427538	1.060894	1.6351831	0.23118684	-0.9179985	0.6138798	1.5828043	-1.0979161	-0.8426858	-0.95202094	-0.83385015	-0.48104927	-0.64866006	-0.6201937	-0.8181889	2.182348	0.71386737	0.309542	1.098668	0.83663845	-0.43088886	-0.054823797	0.70482105	0.5956157	0.15732771	1.4249842
73	-0.23751073	0.5041591	-1.2440639	0.55730206	0.6179961	-0.5480278	-0.96201587	1.429069	0.93715835	-0.40125644	-0.8718231	0.5011637	-1.3661072	0.48194918	-0.2973025	0.23807035	1.2287335	-0.99514085	2.2886868	2.6364038	0.6963068	0.32502878	0.7574745	0.7503385	-1.0102811	1.1561457	1.7724226	0.24554089	-1.0057154	0.6439299	1.7104251	-1.198081	-0.91740423	-1.0103621	-0.89527184	-0.52486616	-0.698404	-0.67946774	-0.9003873	2.3560493	0.77728313	0.332932	1.1876413	0.8823642	-0.45768303	-0.057800133	0.75453717	0.6437774	0.1817244	1.5449159
74	-0.22247818	0.4853475	-1.2277292	0.5083422	0.61062443	-0.57813895	-0.9522687	1.4327376	0.92620915	-0.3794206	-0.88881785	0.48862234	-1.3511566	0.5020796	-0.28244397	0.2564977	1.2473328	-1.004258	2.309474	2.6587713	0.70513636	0.31960422	0.75291693	0.7381935	-1.0335059	1.1848495	1.7543898	0.2361795	-0.98716503	0.6494078	1.7043432	-1.1615105	-0.9081989	-1.0028895	-0.93281126	-0.51563925	-0.704454	-0.67549217	-0.8663444	2.3131273	0.78208154	0.36604324	1.1753358	0.9120872	-0.46888843	-0.079213984	0.76615137	0.6672135	0.1684157	1.5185499
75	-0.2691479	0.50576824	-1.3059279	0.57908934	0.6289437	-0.59338254	-0.9843786	1.4728868	0.95384413	-0.40667412	-0.90848815	0.54294217	-1.401066	0.516166	-0.2697661	0.26424828	1.2724166	-1.0179635	2.3994784	2.751607	0.7368544	0.30432847	0.75883365	0.7623546	-1.0554752	1.1903	1.8340735	0.24319652	-1.0025737	0.6809199	1.7609318	-1.2093436	-0.9189656	-1.0538707	-0.9336098	-0.5659384	-0.7442882	-0.6928063	-0.93081844	2.4495745	0.8038203	0.35870183	1.2389796	0.9500598	-0.479754	-0.0721118	0.79413956	0.6869383	0.16675675	1.5791547
76	-0.21528406	0.4955603	-1.2218465	0.5038169	0.5989092	-0.55675954	-0.9430405	1.4229838	0.9262828	-0.3739711	-0.89145523	0.4895417	-1.3489733	0.49038205	-0.2636681	0.2726528	1.240046	-1.0010195	2.2920103	2.6262302	0.6978491	0.32531977	0.76530236	0.73878896	-1.0244368	1.1665533	1.7471714	0.23167893	-0.97693	0.6533784	1.6919299	-1.1636195	-0.8939926	-0.99227244	-0.92164457	-0.5062732	-0.69905007	-0.67673564	-0.8568908	2.314005	0.76674336	0.34312403	1.1688986	0.902025	-0.47034153	-0.0772384	0.7588089	0.6729452	0.15785483	1.5124633
77	-0.2142169	0.46555063	-1.1841187	0.50240856	0.5690042	-0.5163808	-0.9041158	1.345673	0.88216466	-0.3701541	-0.82899433	0.4706989	-1.290407	0.45273912	-0.2605439	0.2492127	1.1773865	-0.93899703	2.1766603	2.4837976	0.66624075	0.3073333	0.7274366	0.69067794	-0.96921355	1.0924363	1.6635666	0.23044787	-0.9228835	0.626942	1.6100537	-1.1124	-0.8534761	-0.9619451	-0.8599591	-0.48743865	-0.6531888	-0.64002454	-0.83535707	2.2173707	0.7332176	0.31945646	1.1195468	0.8534552	-0.44927168	-0.06883105	0.7187113	0.6252251	0.16160566	1.4527729
78	-0.20295332	0.47851023	-1.1526448	0.50716907	0.5635812	-0.49482253	-0.8825872	1.3105328	0.86423624	-0.3819382	-0.7967997	0.46589053	-1.254595	0.4453825	-0.29278782	0.22612056	1.1459516	-0.9240677	2.1045854	2.4398937	0.6416311	0.3025515	0.69905573	0.7067468	-0.92575586	1.0702477	1.6317822	0.23639143	-0.9345478	0.5847741	1.5786757	-1.0931485	-0.85003185	-0.94743806	-0.81104136	-0.47404882	-0.64973617	-0.6212351	-0.80745864	2.1715372	0.71009153	0.30165732	1.1020672	0.810088	-0.42789608	-0.041608777	0.6866757	0.58659196	0.17978695	1.4257588
