	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
20	-1.143542	0.17867732	-0.09414457	1.4738365	-2.369572	1.6841561	-1.9360348	1.0453936	0.045059267	-3.3609917	-0.369993	1.420905	-0.6821914	1.325779	2.1516316	0.7045343	-2.5336258	-0.40388846	-0.6041168	-1.3787351	0.41848305	1.1879681	2.8169622	2.8955035	-0.85445756	0.1683883	0.28370646	-0.042260244	1.3295556	1.0622952	0.6899354	1.0085907	-0.30347365	1.9423342	-2.4257684	0.26156193	0.1767821	-0.58553326	2.1385794	-0.41100574	-0.16492288	-0.7121049	-0.89460105	-0.47558662	-1.3120557	-0.47173232	0.46460187	0.11510173	0.4217216	-0.21189038	-0.10377997	0.46096835	0.46455535	0.48251888	-0.011457897	1.499335	-0.011055568	0.55051285	0.3999335	1.2827938	0.55992585	0.25137717	-2.480868	1.5253631	0.73104787	0.45437023	1.8297433	-2.7607858	0.7920519	2.229092	0.51197577	-1.1174371	-1.7632277	-0.00169309	1.2075974	1.8149296	1.3228579	-0.78368866	-0.75813353	-0.4956165	0.4844021	-0.55430615	-0.263456	0.9055129	-1.6824071	-1.6639979	0.36835602	2.1170523	-1.1453696	-0.74737793	-1.8822331	-0.9279233	-0.8910938	-1.9572778	-0.39018497	-1.357879	0.20031218	-1.384283	-0.8519044	-1.9691094
21	-1.1349502	0.18343286	-0.11672339	1.4335915	-2.3369687	1.6668224	-1.9122213	1.0056512	0.018241642	-3.318254	-0.3058471	1.3853871	-0.7029385	1.2934123	2.1310194	0.6872714	-2.461674	-0.3698524	-0.60844797	-1.3789517	0.39851627	1.1655794	2.761149	2.8551192	-0.8581763	0.14494015	0.2767175	-0.038887702	1.2990495	1.0647535	0.71484005	0.9938201	-0.31828335	1.9149389	-2.3704603	0.25219226	0.17134848	-0.58793575	2.1029775	-0.3995314	-0.16340943	-0.7205864	-0.89519036	-0.46874407	-1.3077004	-0.48214114	0.48442835	0.121545605	0.39350033	-0.1918801	-0.10998343	0.44894806	0.45358402	0.45344478	0.010333711	1.5176257	-0.016192866	0.52421117	0.41856152	1.2667633	0.5496082	0.24368125	-2.4672422	1.4920334	0.6959096	0.42946038	1.7975851	-2.7241237	0.75800407	2.2077587	0.49031824	-1.1163466	-1.7458485	-0.014860294	1.182598	1.7987161	1.3191112	-0.75267696	-0.72323465	-0.51058364	0.47008878	-0.53038466	-0.26923937	0.9190943	-1.6612351	-1.6154134	0.35665756	2.1175306	-1.1327351	-0.75076526	-1.8638923	-0.9203166	-0.8998675	-1.9057971	-0.41412488	-1.3449057	0.20982052	-1.3363944	-0.83652425	-1.9359341
22	-1.2131224	0.1579078	-0.05026455	1.5239856	-2.434476	1.74502	-2.0053527	1.120422	0.024617191	-3.4818294	-0.3775526	1.4855379	-0.7126579	1.3968939	2.2475812	0.7383851	-2.6246848	-0.40278897	-0.6542891	-1.4471413	0.45499894	1.2483387	2.9644482	3.0317976	-0.9088268	0.18380518	0.29333994	-0.018323284	1.3769405	1.1536636	0.7217667	1.0293608	-0.30666074	2.0249143	-2.5251915	0.31158748	0.19292174	-0.6125278	2.2058368	-0.41384917	-0.19950297	-0.7331038	-0.92357093	-0.49718186	-1.34398	-0.4806174	0.47620216	0.11510277	0.42998868	-0.18181415	-0.103862405	0.46579176	0.4622525	0.47551307	0.011533762	1.5768505	0.0049648504	0.56170696	0.39670697	1.260571	0.5528325	0.24293992	-2.5908663	1.5917026	0.7619456	0.48235747	1.931972	-2.8870707	0.80077857	2.3464658	0.5382994	-1.1606026	-1.8161031	0.048919674	1.2550857	1.8607416	1.4117823	-0.8530075	-0.80485463	-0.50458735	0.50711864	-0.5837452	-0.3200642	0.97724396	-1.7465322	-1.7411208	0.35152924	2.2413688	-1.2333575	-0.803024	-1.955711	-0.94067097	-0.9188549	-2.0255733	-0.46709055	-1.4256923	0.21679224	-1.4593488	-0.893112	-2.0238762
23	-1.1232493	0.16712369	-0.10156853	1.4200164	-2.252169	1.5931355	-1.8664095	0.9927312	0.01929428	-3.223979	-0.3395263	1.3460622	-0.6819831	1.2600273	2.089049	0.7027538	-2.4374135	-0.37991658	-0.59692	-1.331039	0.40289345	1.1289884	2.7179253	2.7881565	-0.83965105	0.1612696	0.25815013	-0.025341988	1.2702918	1.0642128	0.69519746	0.98888266	-0.29025316	1.8683786	-2.31865	0.2171055	0.14607076	-0.53694767	2.0747359	-0.4123022	-0.15055272	-0.6820486	-0.89346373	-0.42625728	-1.2551873	-0.43508774	0.4653863	0.08394722	0.38292122	-0.19427046	-0.10889435	0.43838677	0.43478408	0.4551565	0.018471777	1.4736687	0.0006886441	0.5424292	0.4001658	1.2072092	0.51923776	0.23572288	-2.414601	1.453886	0.70041895	0.40978223	1.7582905	-2.6810076	0.744978	2.1575167	0.5099525	-1.0781745	-1.7056965	-0.0392146	1.1330681	1.7941928	1.3093989	-0.7615142	-0.71629435	-0.47367647	0.47628012	-0.52367204	-0.24554469	0.92421603	-1.6401509	-1.6090754	0.36117935	2.057927	-1.1171007	-0.73687524	-1.7941633	-0.871407	-0.85537493	-1.8957503	-0.38493958	-1.3482294	0.14815672	-1.3189827	-0.79616004	-1.9116323
24	-1.1684612	0.15642744	-0.077554435	1.4681889	-2.3641224	1.6767062	-1.937638	1.0351365	0.057051245	-3.3379703	-0.3416026	1.4470226	-0.66572076	1.3359722	2.1477325	0.6801449	-2.529746	-0.39460355	-0.6072008	-1.3915429	0.4247525	1.2077396	2.8269272	2.8911242	-0.85690683	0.14659816	0.24097586	-0.023388628	1.3515016	1.0704396	0.6975211	1.0083143	-0.31618923	1.9505626	-2.4044156	0.28023773	0.15940239	-0.58944404	2.128473	-0.38677868	-0.18435535	-0.70509106	-0.8894025	-0.46369123	-1.309869	-0.47610652	0.47022334	0.099673614	0.42474842	-0.20814115	-0.09663148	0.4545627	0.45682415	0.46555558	-0.0076324996	1.5022666	-0.0059809037	0.5470354	0.39909357	1.2603098	0.55438477	0.25282753	-2.4756625	1.5416281	0.72802365	0.44886073	1.8383111	-2.7672427	0.79762226	2.2259803	0.5005815	-1.1213303	-1.7307303	0.018035911	1.2178669	1.7943851	1.3312701	-0.79156846	-0.7560837	-0.4956996	0.511761	-0.5585947	-0.26010224	0.90263504	-1.7046199	-1.6407852	0.3568593	2.118117	-1.1457494	-0.7565997	-1.8673874	-0.91746527	-0.90733904	-1.9471836	-0.415636	-1.3349094	0.17766918	-1.4070852	-0.8549408	-1.9796878
25	-1.1638888	0.12341712	-0.053874213	1.4389051	-2.3041878	1.6483895	-1.8861386	1.0358956	0.017430931	-3.249694	-0.34765467	1.3982481	-0.6752845	1.2911025	2.1353462	0.6851451	-2.4580348	-0.36893925	-0.60402566	-1.354055	0.4167924	1.1941135	2.7872264	2.8498302	-0.83674705	0.1645098	0.22996542	-0.025373193	1.3179713	1.0792618	0.68788886	0.9695636	-0.3338143	1.9310449	-2.3581653	0.29156104	0.16946718	-0.5649778	2.084085	-0.39776862	-0.1830269	-0.7263867	-0.8746736	-0.45693693	-1.275958	-0.4711389	0.43518803	0.0914026	0.4047041	-0.18987054	-0.090630814	0.46417862	0.44478834	0.43139327	-0.008490223	1.4799402	-0.021101499	0.54639524	0.36835763	1.2217659	0.518092	0.21703151	-2.4138074	1.4937478	0.7290856	0.44993398	1.8201439	-2.7077775	0.7455149	2.2029479	0.49447876	-1.0903593	-1.6951514	0.014997289	1.1804003	1.754597	1.3232408	-0.81494075	-0.7396953	-0.49112797	0.47779325	-0.551363	-0.29043722	0.9081154	-1.674049	-1.6014565	0.35262987	2.0839689	-1.1360728	-0.77683365	-1.8276318	-0.86902106	-0.87949413	-1.877155	-0.4046037	-1.3581525	0.16315605	-1.4242352	-0.83212525	-1.911204
26	-1.2188834	0.12319897	-0.06043249	1.5057553	-2.460525	1.760689	-1.9971318	1.0698043	0.05189611	-3.4552429	-0.3360145	1.5013405	-0.68240196	1.3890555	2.2445261	0.71933407	-2.6172934	-0.4024715	-0.630519	-1.4284756	0.4384568	1.2614387	2.9532504	3.0133824	-0.91639674	0.1655792	0.24590865	-0.030811103	1.4065033	1.1192135	0.7395835	1.015328	-0.31176868	2.0353234	-2.5173542	0.29827124	0.15516125	-0.6121838	2.2136211	-0.39167687	-0.17074181	-0.7138011	-0.9102731	-0.47286302	-1.3699313	-0.5113199	0.47839037	0.117626876	0.42433494	-0.19273047	-0.08866523	0.47743177	0.46777487	0.44592834	0.00039596244	1.5408995	-0.013809924	0.57918155	0.41379267	1.3032532	0.5654513	0.2660698	-2.5540063	1.5982813	0.7360716	0.47140718	1.9128284	-2.8363771	0.82495934	2.3142207	0.5220346	-1.151418	-1.7875301	0.031889014	1.29049	1.852897	1.3772805	-0.8372729	-0.7662622	-0.4907335	0.53236246	-0.6074142	-0.28656265	0.9501016	-1.7811254	-1.6785097	0.35629946	2.207948	-1.1684349	-0.7981289	-1.91733	-0.920453	-0.9485446	-2.0056517	-0.44473225	-1.3928454	0.18493538	-1.466777	-0.8943203	-2.0401268
27	-1.2310005	0.14173959	-0.057447035	1.5859991	-2.5722408	1.8344389	-2.1091208	1.0838177	0.047585357	-3.5538118	-0.33754796	1.5746795	-0.72806793	1.4437737	2.3174872	0.7409415	-2.692111	-0.4083348	-0.6435446	-1.4857018	0.46574873	1.323444	3.0295208	3.110464	-0.9162069	0.122335576	0.25227672	-0.007841948	1.450694	1.1697148	0.74625784	1.0570691	-0.35628363	2.118316	-2.555197	0.31474695	0.17075391	-0.6631931	2.297084	-0.38841704	-0.19346969	-0.78550065	-0.9460872	-0.48333558	-1.4003206	-0.53099823	0.48760468	0.104739934	0.46111625	-0.25001118	-0.09296113	0.49694955	0.48126876	0.47453052	-0.023901971	1.6358238	-0.021185637	0.58554834	0.4459201	1.3536289	0.5873689	0.29583436	-2.6558342	1.6146692	0.7618997	0.46677166	1.9718293	-2.9364176	0.83880687	2.416761	0.5459101	-1.2256045	-1.8735052	0.04366901	1.3185763	1.9109182	1.42887	-0.8307538	-0.81184375	-0.5148783	0.5453062	-0.581431	-0.29297107	0.95935035	-1.848979	-1.7323686	0.3640324	2.2875972	-1.2381289	-0.8049722	-2.0083816	-0.9709495	-0.98819524	-2.0802517	-0.4711992	-1.4510183	0.22541358	-1.4989696	-0.9306342	-2.1138215
28	-1.1208814	0.16913494	-0.11365012	1.3990873	-2.2036412	1.5946759	-1.8225626	0.9862957	0.03849579	-3.1552274	-0.31779742	1.3311789	-0.64740103	1.2377286	2.0727718	0.65923077	-2.415355	-0.3679346	-0.5837694	-1.3154954	0.43534368	1.0979167	2.6663551	2.6911957	-0.81623423	0.14726579	0.22264981	-0.034010217	1.2665005	1.0262883	0.68323153	0.9788243	-0.28973335	1.8505944	-2.3021674	0.20784888	0.11780806	-0.5311636	2.0237515	-0.390593	-0.15670872	-0.65347624	-0.88525707	-0.3986301	-1.2478563	-0.42645216	0.47723615	0.067155726	0.3829398	-0.18874809	-0.090998426	0.41820037	0.45019174	0.42858082	0.021847334	1.42878	-0.02293368	0.5324242	0.3897228	1.1801385	0.5078894	0.22561009	-2.348559	1.4540328	0.70291626	0.40514046	1.7489033	-2.6382658	0.73443913	2.14896	0.50771654	-1.085394	-1.6600306	-0.049973443	1.1468533	1.7676321	1.2919904	-0.7533127	-0.7268677	-0.45392236	0.4943666	-0.5312139	-0.21730457	0.9230942	-1.6100552	-1.5556853	0.34938836	2.0161436	-1.1011502	-0.7457264	-1.760695	-0.8495328	-0.82432884	-1.8447205	-0.37253034	-1.3246666	0.10357945	-1.3232223	-0.7795895	-1.8853532
29	-1.0827461	0.12843224	-0.1027278	1.3583952	-2.158575	1.5555098	-1.7455897	0.9585936	-0.00033248216	-3.0824323	-0.31174728	1.2966391	-0.5991696	1.1987581	1.9717855	0.63756984	-2.3462563	-0.35971132	-0.5618309	-1.2823006	0.41808707	1.0995677	2.6032357	2.6530771	-0.76606697	0.10602363	0.2462503	-0.020493507	1.2416798	0.9971665	0.657337	0.94955796	-0.28606543	1.8404763	-2.2414653	0.25467193	0.13861753	-0.5208143	1.9751348	-0.35662365	-0.17543781	-0.65803325	-0.8168258	-0.39352512	-1.1865188	-0.43626183	0.47199434	0.067727536	0.4188645	-0.16026652	-0.0892033	0.42622265	0.4480517	0.40695715	0.017278498	1.3942455	-0.029898686	0.49177113	0.34264103	1.1478686	0.4976913	0.23716444	-2.294862	1.3971653	0.66800064	0.41268316	1.6804078	-2.5491652	0.7105281	2.0750096	0.4676452	-1.0715233	-1.5949651	0.008726032	1.1372898	1.6918322	1.223244	-0.7168347	-0.67587304	-0.45728636	0.49080592	-0.4734008	-0.226079	0.8406973	-1.5725576	-1.5292596	0.32048416	1.9775746	-1.0963683	-0.6996298	-1.69735	-0.83924174	-0.8038927	-1.8051822	-0.3824185	-1.2897278	0.13535924	-1.289033	-0.7610623	-1.8161174
30	-1.1295167	0.15361378	-0.09234749	1.4479206	-2.3397498	1.658089	-1.9207234	1.0258704	0.03308824	-3.3182616	-0.32715213	1.4389104	-0.6707624	1.3010635	2.12732	0.6712963	-2.49974	-0.39103553	-0.6043524	-1.3812331	0.38118193	1.1990314	2.7919354	2.8739622	-0.8680975	0.14477718	0.24242935	-0.031036897	1.3494488	1.0639132	0.686678	0.99368316	-0.3443766	1.9282485	-2.364794	0.28179094	0.16994306	-0.57466984	2.1133342	-0.3866228	-0.17144813	-0.71458447	-0.86651915	-0.4577343	-1.3003151	-0.48383766	0.46913368	0.12302812	0.41676372	-0.20002717	-0.11347036	0.46129704	0.46221438	0.46964732	-0.008639497	1.5040087	-0.0066995504	0.5338886	0.38734168	1.2830437	0.56406367	0.26219943	-2.4607882	1.5200855	0.71431595	0.43806058	1.8083267	-2.7298882	0.7791077	2.2006478	0.46885693	-1.1218233	-1.7231764	0.013230354	1.1910799	1.7742894	1.3112235	-0.7705378	-0.71829945	-0.52006984	0.49185205	-0.5508543	-0.2640251	0.8767693	-1.6898308	-1.616825	0.3553603	2.095357	-1.1255062	-0.76457864	-1.8619385	-0.9138324	-0.91459554	-1.9039499	-0.40579647	-1.3047144	0.1886792	-1.3821266	-0.8479685	-1.9384143
31	-1.2290165	0.17383453	-0.119986296	1.4967614	-2.4378886	1.7497807	-1.9841266	1.0837775	0.018760866	-3.507937	-0.35702917	1.4559221	-0.70729834	1.3560662	2.2429492	0.7331872	-2.638981	-0.38843802	-0.64368016	-1.4465529	0.42359862	1.232589	2.9498656	3.0137658	-0.90590256	0.17799169	0.26890326	-0.04708509	1.4011192	1.1289983	0.74302405	1.0485643	-0.32774338	2.051604	-2.5297177	0.2655327	0.16388066	-0.5877787	2.233469	-0.43436152	-0.14859237	-0.7441108	-0.93038857	-0.4632137	-1.3823206	-0.49248624	0.528565	0.12468719	0.43224305	-0.16952556	-0.11852202	0.4803949	0.477653	0.48430678	0.01991083	1.5664874	0.01658855	0.5434071	0.41078243	1.3320096	0.5851236	0.24045177	-2.5916464	1.6028346	0.74946266	0.48027903	1.8857877	-2.8787203	0.8086259	2.3396695	0.5106293	-1.1682909	-1.8184823	-0.028943762	1.2469476	1.902409	1.3621671	-0.83238405	-0.74817973	-0.54369354	0.5069411	-0.56815094	-0.2763578	0.9860744	-1.7628005	-1.7090513	0.3846098	2.2083192	-1.1923816	-0.82276285	-1.9495995	-0.9593636	-0.94904226	-2.0137715	-0.4088882	-1.4182756	0.17351247	-1.4468485	-0.8604774	-2.030313
32	-1.1526483	0.13208336	-0.0922101	1.4469528	-2.343721	1.6913681	-1.9348978	1.0595484	0.0390656	-3.3318777	-0.3044658	1.453918	-0.6783533	1.3153191	2.1645658	0.66184765	-2.5061054	-0.3904288	-0.6079497	-1.3919157	0.40223077	1.2109125	2.8276322	2.8903956	-0.9099401	0.1439762	0.23858988	-0.0448651	1.3626281	1.0719051	0.689653	0.98339766	-0.35903266	1.9726741	-2.3976	0.2921784	0.18518323	-0.5982295	2.121461	-0.35990068	-0.18460491	-0.6975668	-0.8737872	-0.46969596	-1.3187337	-0.50691617	0.47487983	0.14194633	0.42041987	-0.17686231	-0.08755387	0.45887136	0.471341	0.4370547	-0.0014719991	1.4942709	-0.02530851	0.5130573	0.39591902	1.272902	0.5581106	0.2675871	-2.4714437	1.5405967	0.69822973	0.44667432	1.8484354	-2.7402914	0.7818109	2.2368786	0.47077307	-1.1406939	-1.7280288	0.03334549	1.2311383	1.7827978	1.3275616	-0.7849392	-0.71258175	-0.5070857	0.5008351	-0.5538813	-0.28068703	0.90050054	-1.7263843	-1.6097207	0.34307086	2.1408956	-1.1274514	-0.7863024	-1.8825846	-0.9094472	-0.9376654	-1.9067554	-0.43190184	-1.324654	0.18461432	-1.4003824	-0.86195856	-1.9563042
33	-1.0951498	0.18928751	-0.15033408	1.4138311	-2.2420382	1.6100978	-1.8715615	0.97086155	-0.015041536	-3.1989157	-0.3156188	1.361658	-0.65998244	1.2090203	2.0639675	0.6505752	-2.3729687	-0.40623197	-0.62343174	-1.3490392	0.37976512	1.1477313	2.6849487	2.7820404	-0.82806623	0.099095196	0.23506397	-0.018763136	1.3179526	1.0376208	0.6608957	0.9853517	-0.36977285	1.8939707	-2.277	0.22833647	0.18190244	-0.53702384	2.0477867	-0.34433392	-0.16644177	-0.7219073	-0.88910085	-0.4419203	-1.2337584	-0.46711093	0.47790802	0.10004613	0.40550753	-0.1899367	-0.112759516	0.44261703	0.4715995	0.45937967	-0.0005772543	1.4761525	-0.012882667	0.49960518	0.37477154	1.2109958	0.5061217	0.24273327	-2.4214313	1.4323289	0.6971818	0.3758714	1.7603892	-2.6684523	0.7216703	2.1507003	0.45274162	-1.117513	-1.6676449	-0.03320534	1.133456	1.7505305	1.3110435	-0.70273226	-0.65695333	-0.5317517	0.4602124	-0.469803	-0.23332044	0.88999444	-1.6486266	-1.5634812	0.3445768	2.0439599	-1.1066315	-0.76328015	-1.8160758	-0.89661866	-0.8663079	-1.8428822	-0.3815079	-1.3274853	0.16798945	-1.3383791	-0.7996678	-1.8879887
34	-1.0846976	0.15396135	-0.07444422	1.3946607	-2.1732442	1.5487727	-1.7967936	0.9604923	0.04192165	-3.0843244	-0.33866712	1.3056685	-0.6397084	1.2413843	2.0307033	0.6685018	-2.3777616	-0.36482462	-0.56821495	-1.2827876	0.44404337	1.0905161	2.6076639	2.6488578	-0.78208125	0.14815906	0.24081719	-0.0075191604	1.2143469	1.0354156	0.67473346	0.9769588	-0.27219555	1.7982167	-2.2420576	0.19759716	0.11911093	-0.52861255	1.9925332	-0.40038303	-0.16441014	-0.6479331	-0.86593777	-0.39265996	-1.216464	-0.39363647	0.4372145	0.043042257	0.38912776	-0.20713711	-0.09405556	0.4029395	0.41688257	0.4372793	0.01573651	1.4032235	-0.008263023	0.5585732	0.3746495	1.1409272	0.4909519	0.22868517	-2.302234	1.4061573	0.7083471	0.3966616	1.7102267	-2.6019127	0.7272795	2.0998864	0.533788	-1.0553137	-1.6532526	-0.049105216	1.1219082	1.7392559	1.2759843	-0.7478403	-0.75097275	-0.42159405	0.493913	-0.5111268	-0.22638002	0.89930284	-1.5821013	-1.5651394	0.36012542	1.9709818	-1.0954791	-0.69992685	-1.7273116	-0.8217195	-0.79064715	-1.8413371	-0.36664417	-1.3172922	0.09945162	-1.3069147	-0.75739515	-1.8553704
35	-1.180067	0.18475486	-0.11666997	1.5270679	-2.423273	1.7326858	-2.0305746	1.0401111	0.04134365	-3.48926	-0.36403033	1.4885858	-0.7038428	1.3746878	2.2293615	0.7161587	-2.6158655	-0.43027377	-0.6421815	-1.4602287	0.40629	1.2257898	2.9055216	3.0204139	-0.8914283	0.15483803	0.29099318	-0.0640273	1.383505	1.1128236	0.7270304	1.0515649	-0.3308477	2.0176868	-2.519197	0.27375972	0.17463022	-0.5916869	2.2458575	-0.40178394	-0.1739526	-0.7465613	-0.95437986	-0.484703	-1.3480964	-0.4736845	0.49975508	0.12124687	0.43626645	-0.21405193	-0.10997291	0.4681361	0.48447	0.50383615	0.0023845767	1.5753767	-0.008475485	0.5647375	0.4183964	1.3303305	0.58486533	0.26730004	-2.5870469	1.5706582	0.75719243	0.43903872	1.9087878	-2.8802757	0.8179295	2.3244503	0.5299894	-1.1872742	-1.8308439	-0.028482987	1.2588158	1.9180009	1.3856746	-0.8235115	-0.77608126	-0.5124458	0.5295374	-0.57145256	-0.27351642	0.94028133	-1.7664213	-1.7398348	0.4028296	2.203796	-1.2041005	-0.7911	-1.9651959	-0.94686306	-0.93177027	-2.0488474	-0.39228308	-1.4183732	0.18114941	-1.4476377	-0.8916277	-2.055569
36	-1.1538981	0.12032043	-0.09056713	1.4189466	-2.2891207	1.6326519	-1.8942343	1.0036381	0.04141583	-3.2723086	-0.3053861	1.404372	-0.6441934	1.3017277	2.1150584	0.67913157	-2.4658298	-0.37282	-0.59620494	-1.3623514	0.40747726	1.1784233	2.7737918	2.8462832	-0.86564654	0.12553954	0.22429779	-0.04048884	1.3126656	1.066893	0.68762696	0.97545075	-0.32925782	1.9521316	-2.3627763	0.28322777	0.1565853	-0.5771859	2.1162133	-0.3612475	-0.1913347	-0.66774976	-0.8673196	-0.42561823	-1.2779336	-0.4791814	0.46910918	0.09949418	0.4312375	-0.18472055	-0.08949514	0.4470861	0.45517462	0.41962454	0.007789956	1.4700029	-0.016883716	0.517858	0.3862947	1.2189417	0.5404999	0.2601984	-2.4256532	1.4959613	0.6893365	0.43466634	1.8118362	-2.6998968	0.7859409	2.196694	0.4881182	-1.1319343	-1.6814015	0.007622147	1.2185713	1.7804204	1.3056984	-0.7837283	-0.7135446	-0.47247085	0.51557326	-0.53348714	-0.2624759	0.896083	-1.7119441	-1.6068183	0.3688005	2.106725	-1.1463839	-0.7613557	-1.8301619	-0.8797192	-0.8997515	-1.9224007	-0.4210051	-1.3389202	0.15901868	-1.3830706	-0.83787215	-1.9393874
37	-1.2027493	0.131965	-0.0569769	1.4895034	-2.4080248	1.7236035	-1.9724704	1.0777255	0.06919449	-3.3838286	-0.3509101	1.4756852	-0.6792386	1.3673393	2.2236147	0.67899454	-2.570645	-0.3970703	-0.6099221	-1.4172958	0.42182168	1.2251397	2.8863485	2.9470973	-0.90116817	0.17628896	0.23829776	-0.0483573	1.3881185	1.0710843	0.6970286	0.9874339	-0.31759384	1.9927664	-2.4727614	0.31524152	0.16534814	-0.60486156	2.1578074	-0.38914156	-0.19057867	-0.70051986	-0.8778947	-0.48047158	-1.3458089	-0.513329	0.4574069	0.12380845	0.41194028	-0.19863948	-0.09659159	0.4716794	0.47592258	0.43890217	-0.010313698	1.5109707	-0.025285082	0.5515442	0.40550023	1.2889435	0.56615764	0.2500328	-2.4949024	1.589178	0.73933285	0.48429787	1.8854296	-2.786212	0.80642116	2.276249	0.49407035	-1.1339309	-1.743274	0.041626174	1.2634459	1.8156719	1.341106	-0.83483416	-0.76785684	-0.4903644	0.5088317	-0.6049687	-0.28739026	0.9206021	-1.7319813	-1.6417786	0.35401893	2.150634	-1.1552293	-0.7933877	-1.90728	-0.9190986	-0.9323501	-1.9487959	-0.42694864	-1.3502651	0.19392832	-1.4547998	-0.8881869	-2.0006235
38	-1.1507438	0.15692517	-0.10162852	1.48026	-2.4016197	1.6964791	-1.9720991	1.0677733	0.032782704	-3.3925939	-0.33494458	1.448598	-0.69957715	1.3175874	2.1962013	0.7099793	-2.5634131	-0.39892435	-0.6274089	-1.42653	0.40827808	1.2090994	2.8484814	2.9352224	-0.9059984	0.14775935	0.26839858	-0.02699293	1.3672321	1.1019223	0.71304154	1.02164	-0.35505795	1.9772977	-2.4215627	0.25135973	0.16607553	-0.5908295	2.172955	-0.4001507	-0.17284615	-0.7243686	-0.90482473	-0.46902332	-1.3417414	-0.5011881	0.45985866	0.12290669	0.4057624	-0.19041002	-0.11790785	0.45690528	0.4672104	0.47246063	-0.0030164556	1.534737	-0.02204142	0.55585724	0.41231748	1.297144	0.5604822	0.2862322	-2.5556555	1.5299	0.7216539	0.43266997	1.8445647	-2.8022366	0.7716952	2.2742763	0.513698	-1.1576529	-1.807457	0.002932935	1.2147475	1.8539714	1.3743848	-0.78194463	-0.7315977	-0.51624304	0.5011393	-0.54312414	-0.2641919	0.9259674	-1.7467412	-1.6590062	0.366677	2.1656523	-1.1548369	-0.7603998	-1.911472	-0.9332341	-0.92958593	-1.9672604	-0.43888298	-1.3946029	0.18174087	-1.38931	-0.86093503	-1.9984138
39	-1.0683229	0.15207778	-0.08065498	1.3689686	-2.177101	1.537364	-1.7995049	0.9649452	0.043991297	-3.109197	-0.34010983	1.3211392	-0.63638	1.2361246	2.0101552	0.67013496	-2.361286	-0.37440214	-0.5732239	-1.2803241	0.39567494	1.1013323	2.6204627	2.6870637	-0.8055949	0.15748756	0.24096805	-0.023540396	1.2309759	1.0192833	0.6629337	0.95051897	-0.28366628	1.7853442	-2.239268	0.21796179	0.1404049	-0.5293521	2.0008676	-0.38456312	-0.15468958	-0.64632046	-0.8538451	-0.41811046	-1.2099122	-0.41429168	0.42726994	0.085826196	0.3841668	-0.1979884	-0.09570676	0.41802993	0.41929603	0.44087988	0.0032268506	1.4008963	0.00031091738	0.53172266	0.37082818	1.1584543	0.50371027	0.2383903	-2.3086476	1.4208542	0.68194866	0.40742943	1.7092543	-2.5748641	0.74063593	2.0795038	0.4963978	-1.0351707	-1.6432313	-0.01853843	1.1101462	1.7060245	1.256244	-0.74187255	-0.7132121	-0.44858006	0.4771407	-0.520213	-0.2384467	0.86478937	-1.5850735	-1.5519768	0.35284257	1.9774514	-1.0685595	-0.7041507	-1.7394552	-0.83299005	-0.8235136	-1.8305798	-0.38214576	-1.2724394	0.14381222	-1.2957329	-0.77778524	-1.8411642
40	-1.1100591	0.136105	-0.073746964	1.3709837	-2.2228189	1.5812428	-1.8212636	0.9883245	0.045562938	-3.1197531	-0.29863533	1.3577282	-0.64697564	1.2534306	2.045518	0.63677365	-2.3536797	-0.34175697	-0.57085365	-1.3209391	0.40549663	1.1358489	2.6565697	2.7131548	-0.82306355	0.12779269	0.20975938	-0.017592844	1.2610141	1.0170803	0.6602428	0.9333912	-0.31621796	1.8506155	-2.2537405	0.27148974	0.15457854	-0.5775555	1.9950507	-0.34639463	-0.20359811	-0.6642313	-0.8344949	-0.42723194	-1.231822	-0.46325457	0.43808413	0.08864869	0.39270437	-0.18655394	-0.080513954	0.42420208	0.43742028	0.40324	-0.001714515	1.425515	-0.03351259	0.505125	0.3793967	1.1805035	0.5183465	0.23689063	-2.3202102	1.4474577	0.6923606	0.4235433	1.7321733	-2.5942278	0.73738927	2.1115937	0.4742146	-1.0628952	-1.6174836	0.023192896	1.1521426	1.6874033	1.2635014	-0.7422172	-0.71999747	-0.468091	0.48527935	-0.51748985	-0.2613353	0.8720036	-1.6084608	-1.5244018	0.32331592	2.006366	-1.0922	-0.72214437	-1.7641997	-0.84774935	-0.85916674	-1.7979321	-0.4149233	-1.276923	0.16652586	-1.3271792	-0.80881786	-1.8508248
